c2500001,s2,the room was not too clean but still good and spacious with complete amenities,[room][0],[amenities][0],,,,,,
c2500361,s1,I was rather disappointed with the hotel,,,,,,,,
c2500361,s2,"Stayed 2 nights, and wished i have chosen otherwise",,,,,,,,
c2500361,s3,"Some staff were friendly, but most staff were not, when asked for direction, they sounded so impatient",,,,,,,,
c2500361,s4,"The area is huge, we felt tired walking, after check-im, we have to go from  lobby to 3rd floor, walked like few hundred meter looking for the South Wing, and seems like not many staff around to help",,,,,,,,
c2500361,s5,"Room was slightly dated, bathroom does not have hand-held shower, thus making it very difficult to bath our young son",,,,,,,,
c2500361,s6,"Shuttle buses go to limited places, unlike the other one we stayed a night before",,,,,,,,
c2500361,s7,"When we opened our door room, a guy was doing maintenance work",,,,,,,,
c2500361,s8,"Next day, When we went back to the room after a tiring walk, the door lock was spoilt, and took an hour to fix",,,,,,,,
c2500361,s9,The_,,,,,,,,
c2500362,s1,I went to Macau for 1 day after a trip to Hong Kong and was very disappointed and wished I could have turned back and stayed in Hong Kong for 1 more day,,,,,,,,
c2500362,s2,"Macau is huge, hard to get around, especially in rainy, humid weather and the casinos smelled strongly of cigarette smoke",,,,,,,,
c2500362,s3,The Venecian is a huge resort and was a beautiful place to shop and explore but the rooms were disappointing,,,,,,,,
c2500362,s4,Our room was the cheapest of them all but it was still a GRAND room,,,,,,,,
c2500362,s5,I liked the spacious living areas and the bathroom was huge but everything just seemed run down and old,,,,,,,,
c2500362,s6,"While it was all cleaned well, it just all felt a little musty and overused to me and was not the modern resort I would have preferred",,,,,,,,
c2500362,s7,"If you're after a grand hotel, its great, but if you're after a nice, clean and modern hotel_",,,,,,,,
c2500363,s1,"room is comfy and spacious, facilities are abundant! events and shows are plenty",,,,,,,,
c2500363,s2,Food is okay,,,,,,,,
c2500363,s3,The place is huge and gave an impression that you could get easily lost or at least will be soo tired to walk from one point to the other,,,,,,,,
c2500363,s4,"I don't quite like the decoration and style that is a little too ""fake"" for me",,,,,,,,
c2500363,s5,"I mean, what's the point of riding a gondola inside a hotel?",,,,,,,,
c2500364,s1,Without doubt I have never stayed in a more luxurious room in my life,,,,,,,,
c2500364,s2,Shopping areas casino and food court are all fab,,,,,,,,
c2500364,s3,A few things missing 1) No one to pick up our luggage at the Macau ferry terminal in face we had to put the luggage in the bus our self,,,,,,,,
c2500364,s4,On reaching the hotel I had to go inside and ask for the bell boy to come out outside to the bus no one was there to receive us at the bus when it reached the hotel,,,,,,,,
c2500364,s5,I felt less then welcome on arrival,,,,,,,,
c2500364,s6,2) After breakfast the started arranging the lunch we were still there after our breakfast,,,,,,,,
c2500364,s7,A two year old kid was with us it saw a banana on the lunch buffet he wanted it so we requested the manager the can we please have 1 banana for the kid,,,,,,,,
c2500364,s8,I was shocked when she said no and when she said no she was not polite,,,,,,,,
c2500364,s9,Other_,,,,,,,,
c2500365,s1,We arrived at this Grand looking hotel,,,,,,,,
c2500365,s2,It is positively huge,,,,,,,,
c2500365,s3,We checked in and were given a map to find our room,,,,,,,,
c2500365,s4,We really struggled to find it as this hotel branches off all over the place,,,,,,,,
c2500365,s5,"Our room was nice,besides all the black mould all over our shower, which made me wonder how clean the rest of it was",,,,,,,,
c2500365,s6,We wanted to go out of the hotel and catch the shuttle,,,,,,,,
c2500365,s7,"We got so lost trying to get out, we just returned to our room",,,,,,,,
c2500365,s8,The casino is full of smoke,,,,,,,,
c2500365,s9,Even the non smoking areas stunk of it,,,,,,,,
c2500365,s10,The gambling was very expensive,,,,,,,,
c2500365,s11,The cheapest blackjack was $40 AUD a bet,,,,,,,,
c2500365,s12,We did not find the food hall until the second day,,,,,,,,
c2500365,s13,That was quite good,,,,,,,,
c2500365,s14,It was very beautiful and the false sky on the ceiling was impressive,,,,,,,,
c2500365,s15,Also the Winter light show was amazing,,,,,,,,
c2500365,s16,For breakfast we were told_,,,,,,,,
c2500366,s1,After we stayed for two nights at the Sofitel in Macau we wanted to experience the Venetian for a night,,,,,,,,
c2500366,s2,We booked the Titanic package as we heard it was good,,,,,,,,
c2500366,s3,When we arrived at the West Lobby confusion started immediately,,,,,,,,
c2500366,s4,It was literary swarming with people most of them from various touring companies,,,,,,,,
c2500366,s5,There was no staff to assist us in any way with our luggage,,,,,,,,
c2500366,s6,We entered the West lobby because that seemed to be the most logical approach to follow,,,,,,,,
c2500366,s7,We passed a luggage station and walked about 10 _ 15 minutes to the reception,,,,,,,,
c2500366,s8,This is a huge building,,,,,,,,
c2500366,s9,All that time no staff to assist us in any way,,,,,,,,
c2500366,s10,When we finally got to the West lobby we found out there was no way to check in early,,,,,,,,
c2500366,s11,We approached a staff member and with great difficulty we found out that even though there_,,,,,,,,
c2500367,s1,First impressision is the crowd! My wife literally said are we in a market! No such grand welcome or whatever!  But I had to say I was quite lucky to have a speedy check-in,,,,,,,,
c2500367,s2,"However, I couldn't believe  that I still need to give the Hotel a deposit (through credit card per-athorisation) as a security for the mini bar even I had paid all room rates in advance (obviously good credit standing) and considered that I justed stayed in 4 stars hotel that didn't even bother do the same! It seems the 5 stars hotel is more petty and small-hearted than the 4 stars!  I had to said the room is gorgeous! No complaint about the space, cleanliness & view",,,,,,,,
c2500367,s3,But,,,,,,,,
c2500367,s4,"the big big drawback is no free wifi or Internet connection in the room or hotel lobby! Again, I couldn't believe this considered_",,,,,,,,
c2500368,s1,I have selected this hotel based on recommendation of my friend,,,,,,,,
c2500368,s2,He mentioned that it is unique and good to stay for one night,,,,,,,,
c2500368,s3,"If you would like to go and enjoy Casino and like a gigantic size of hotels, then this may be the one",,,,,,,,
c2500368,s4,"For me and my mother, who usually prefer staying in a small scale hotel and enjoy exploring historic part of the city, it was too far from the main city center",,,,,,,,
c2500368,s5,"The shopping mall attached to this hotel also closed quite early and when we arrived in the hotel in the evening from Hong Kong, we were not able to enjoy shopping",,,,,,,,
c2500368,s6,There is nothing wrong with the hotel but it did not match my usual taste and serve the purpose of my visit to Macao,,,,,,,,
c2500369,s1,We spent a night here on a recent Asia vacation for a little R&R,,,,,,,,
c2500369,s2,"Huge disappointment for any Vegas fan - imagine a Vegas casino, which looks remarkably like its Vegas equivalent, especially in the lobby; but without any of the partying, drinking, noise making or general raucous fun",,,,,,,,
c2500369,s3,"The casino is quiet apart from the sounds of the machines, the gambling crowd is quiet and serious, and there was only one small bar in the entire casino floor",,,,,,,,
c2500369,s4,"The rooms are comfortable and clean, and again very similar to the Vegas ones",,,,,,,,
c2500369,s5,"The casino runs a bus from the Hong Kong ferry terminal, so its easy to get there",,,,,,,,
c2500369,s6,"It does have a Starbucks, thank goodness",,,,,,,,
c2500369,s7,"Better still, its open 24 hours if you have jet-lag",,,,,,,,
c2500369,s8,"Talking of jet-lag (or not), the gambling clientele apparently sleeps the night on_",,,,,,,,
c2500370,s1,"My husband brought me for a weekend birthday stay at the Venetian - we love the one in Vegas, and the Venetian Macau certainly is up to the mark",,,,,,,,
c2500370,s2,"We especially enjoyed the ""birthday surprise"" arranged by the Venetian - theymade us feel very special",,,,,,,,
c2500370,s3,no complaints as regards the room and the service,,,,,,,,
c2500370,s4,"My only complaint is that the room, pillows, duvet and sofa had a very stale smoke smell, which just wouldn't go away - even on a non-smoking floor",,,,,,,,
c2500370,s5,An air purifier would have been helpful,,,,,,,,
c2500370,s6,"The stale smoke smell in the rooms has slightly put us off the Venetian, and not sure whether we will perhaps try another hotel the next time we are there",,,,,,,,
c2500370,s7,"Other than that, or it you are a smoker, go for it!",,,,,,,,
c2500371,s1,My husband and I stayed here for part of our honeymoon,,,,,,,,
c2500371,s2,The place is absolutely enormous,,,,,,,,
c2500371,s3,"So big that we didn't even bother going down to the pools, they were just too far away",,,,,,,,
c2500371,s4,"Our room was large, with a huge bathroom, and a separate sitting room and a great view",,,,,,,,
c2500371,s5,"However, the service was somewhat lacking, it was almost as if the real interest of the hotel is the casino, and the hotel guests are just an afterthought",,,,,,,,
c2500371,s6,"We found the smoking in the casino quite off putting, as you often had to go through there to get to where you wanted to be",,,,,,,,
c2500371,s7,"Also, there is almost no natural light in the hotel lobby and other areas, which can be quiet disorienting",,,,,,,,
c2500371,s8,"There are numerous restaurants and food outlets, and a whole shopping mall in the centre",,,,,,,,
c2500371,s9,These were busy most of the time that we_,,,,,,,,
c2500372,s1,We stayed in Macau just to see how it had progressed as part of our honeymoon,,,,,,,,
c2500372,s2,We thought The Venetian would be a great place to stay based on TA reviews,,,,,,,,
c2500372,s3,"The hotel itself was fine, but as others have mentioned - a massive confusing rabbit warren",,,,,,,,
c2500372,s4,We tried to find the gym - walked about 800 metres and gave up,,,,,,,,
c2500372,s5,"If you're looking for night life and ease of getting around, this is not the place to stay",,,,,,,,
c2500372,s6,Macau is certainly no Vegas,,,,,,,,
c2500372,s7,"If you're more into seeing the city and wandering around at night (which we were) you are far better off staying over on the other side, near Nam Vang lake",,,,,,,,
c2500372,s8,The Venetian was only really accessible by taxi or shuttle bus,,,,,,,,
c2500372,s9,"If you do stay here, it is worth going to North - a fabulous restaurant",,,,,,,,
c2500373,s1,"We stayed at the Venetian for 1 night, just to experience the craziness of Macau and it's casinos as these huge hotels are not our style",,,,,,,,
c2500373,s2,"For such a huge hotel they are able to maintain very friendly and personal service, I was impressed",,,,,,,,
c2500373,s3,But for the rest you feel like cattle,,,,,,,,
c2500373,s4,It starts with the complimentary shuttle bus where you stand in line as cattle to be driven into the bus,,,,,,,,
c2500373,s5,At the hotel you are in line to check in,,,,,,,,
c2500373,s6,But they are very fast and efficient,,,,,,,,
c2500373,s7,"However they forgot to include our 6-year old in the reservation even though I made a note on the online booking form and when receiving the booking confo without the 6-yr old, sending another email",,,,,,,,
c2500373,s8,There was nothing in the system: amazing,,,,,,,,
c2500373,s9,"Anyway, the guy from reception fixed it within 10 minutes and we could proceed to_",,,,,,,,
c2500374,s1,I chose to stay at venetian hotel even though i have read about bad reviews bec i was traveling with 2 kids,,,,,,,,
c2500374,s2,the advantage is that the bella suite has 2 queen size beds that can easily accommodate a family of four,,,,,,,,
c2500374,s3,"my first tip is this, if u want to save money u can get the cotai room that has only 1 king size bed bec every room has a pull out  sofa bed that is queen in size, just ask them to prepare it for you, they will provide all the trimmings like pillows, bed sheets and blankets",,,,,,,,
c2500374,s4,"2nd tip is this, the food at cafe' deco is horrible, i can't believe a 5 star hotel serves that kind of food! yuck! anyway u have 3 restaurant options of free breakfast or lunch",,,,,,,,
c2500374,s5,so make sure u eat at Bambu restaurant,,,,,,,,
c2500374,s6,food there is delicious and clean,,,,,,,,
c2500374,s7,"just look it ask for direction, it's worth_",,,,,,,,
c2500375,s1,I never understood the hubbub surrounding The Venetian Macao until I finally stayed there a few days ago,,,,,,,,
c2500375,s2,"Upon entering the hotel, the first word that came to mind was ""excess",,,,,,,,
c2500375,s3,""" Everything was meant to be over the top",,,,,,,,
c2500375,s4,This is like a country in itself,,,,,,,,
c2500375,s5,"As another reviewer noted, once there, you never have to leave",,,,,,,,
c2500375,s6,"It is hard even if you tried, as you can literally get lost among the hallways, fake canals and endless shops here",,,,,,,,
c2500375,s7,"The place reminds me of a grand bus terminal, albeit a luxury one",,,,,,,,
c2500375,s8,"If you want peace and quiet, this place ain't it",,,,,,,,
c2500375,s9,"Actually, the whole of Macau ain't it",,,,,,,,
c2500375,s10,You need good walking shoes as you will do a fair amount of walking when at The Venetian,,,,,,,,
c2500375,s11,"The hotel side of the complex is nothing extraordinary, with decoration and architecture that are more_",,,,,,,,
c2500376,s1,A massive hotel,,,,,,,,
c2500376,s2,Huge long long walk from the elevator to your room,,,,,,,,
c2500376,s3,but the room was always spotless,,,,,,,,
c2500376,s4,They must have an army of staff,,,,,,,,
c2500376,s5,Shame the reception staff don't speak English,,,,,,,,
c2500376,s6,This hotel has everything you can imagine,,,,,,,,
c2500376,s7,If you stay here you will never have to leave,,,,,,,,
c2500376,s8,The shopping centre has not one but three indoor canals you can float down to look at the latest sales and if you have any money left you can go gamble in the world largest casino,,,,,,,,
c2500376,s9,Not the best hotel but always a great time,,,,,,,,
c2500376,s10,If you do want all the benefits of the Venetian but a far superior service stay at the four seasons which is connected to the Venetian development,,,,,,,,
c2500377,s1,Was there for sightseeing and window shopping,,,,,,,,
c2500377,s2,Did not stay@ the hotel,,,,,,,,
c2500377,s3,Free shuttle bus from the jetty,,,,,,,,
c2500377,s4,Remarkable design to have man-made canal,,,,,,,,
c2500377,s5,"Many shops along the canal, but mainly were high-end stuffs, There were singing performances on and off during certain timings",,,,,,,,
c2500377,s6,"Took a boat ride in the canal, and the boatman was entertaining, informative and friendly",,,,,,,,
c2500377,s7,He sang a couple of songs on the boat during the (appox?) 15 + boat ride,,,,,,,,
c2500377,s8,However the ticket purchasing process can be improved much better,,,,,,,,
c2500377,s9,"We were in front of the queue@ one of the booths stationed along the walking paths, but the staff allowed an English speaking person to purchase 1st? (spoke mandarin to the staff)",,,,,,,,
c2500377,s10,She ignored me after i told her we were ahead of the english speaking person (nothing against this_,,,,,,,,
c2500378,s1,"Hi,  I travelled to Macau with family during mid Nov '12 and had a pre-booking at The Venetian Hotel and Resort for 2 nights",,,,,,,,
c2500378,s2,"As I had read many reviews, I was looking forward to a grand hotel with excellent rooms and comparable service",,,,,,,,
c2500378,s3,While staying there for 2 days I realized that its more hype than actual experience you can get for such a pricey hotel,,,,,,,,
c2500378,s4,"Check in was quick with not much problems however, they do ask you for a large deposit at check in",,,,,,,,
c2500378,s5,"This was despite full payment already been made in advance! As it is a grand property, it takes you some time to figure out the way to your rooms",,,,,,,,
c2500378,s6,I was pleased to see a large room with two separated sections,,,,,,,,
c2500378,s7,"Though slightly disappointed that the room was called a ""suite""",,,,,,,,
c2500378,s8,It had all the key ingredients that you can expect_,,,,,,,,
c2500379,s1,Stayed at the Venetian recently as it was greatly recommended by our travel agent,,,,,,,,
c2500379,s2,"Very impressive hotel, but the bad service at the very start of our stay put us totally off",,,,,,,,
c2500379,s3,"We got to Macau from Hong Kong on the ferry, and took the free shuttle bus to the hotel",,,,,,,,
c2500379,s4,"There was no one to help us with the baggage at the bus, and we were dropped off at the west lobby, and had to lug out bags over the soft carpet for quite a bit to the check in counter",,,,,,,,
c2500379,s5,"Check in was pretty much ok, however when we asked for our bags to be sent to our room, we were informed that it would take over an hour for the same",,,,,,,,
c2500379,s6,We were allotted a suite in the north block and the check in for the same is at a fair bit of distance involving a long walk lugging your own luggage,,,,,,,,
c2500379,s7,"Rooms are well appointed, spacious,_",,,,,,,,
c2500380,s1,I was stayed in Venetian resort @ OCT 2012,,,,,,,,
c2500380,s2,it was very over crowded because there is a big shopping mall and very big casino also,,,,,,,,
c2500380,s3,I was booked one suit,,,,,,,,
c2500380,s4,"No breakfast include, no fruit basket, no complimentary drinking water",,,,,,,,
c2500380,s5,"Staff not helpful, Room is neat and tidy",,,,,,,,
c2500380,s6,Not proffered for family/ business,,,,,,,,
c2500380,s7,I cannot prefer this hotel,,,,,,,,
c2500381,s1,this hotel is landmark of macau but for family this hotel is not good,,,,,,,,
c2500381,s2,no indian breakfast,,,,,,,,
c2500381,s3,"as advertised, there was no entertainment activities",,,,,,,,
c2500381,s4,room service was very poor,,,,,,,,
c2500381,s5,rooms were excellent and spacious,,,,,,,,
c2500382,s1,Venetian is for sue a symbol of the new Strip in Macau,,,,,,,,
c2500382,s2,"The first to come and still proposing a very interesting integrated resort with a huge shopping center, nice casino (if you gamble, I don't) and nice rooms",,,,,,,,
c2500382,s3,"I've been at Venetian many times, but I've to say the place is getting old, and would need some more care and maintenance",,,,,,,,
c2500382,s4,"The rooms are still fit and nice, but the corridors have dirty carpets, scratches on the wall and are not really nicely lit",,,,,,,,
c2500382,s5,"Being an All-Suite hotel, the normal suite are very nice, and at reasonable price, but the options for something better are really limited",,,,,,,,
c2500382,s6,"The Rialto suite are large, but kind of empty, and while the normal rooms are classy, the others sway quickly into tacky",,,,,,,,
c2500382,s7,"Around, there are much better option for nicer_",,,,,,,,
c2500383,s1,Check in on 13 November 2012  The Macau ferry terminal had a nice free of charge bus pick up to the hotel which was a nice thought,,,,,,,,
c2500383,s2,The check in process was smooth and the staff assisted us well,,,,,,,,
c2500383,s3,One cannot pass the casino floors with the luggage and the other way to rooms is quite lousy,,,,,,,,
c2500383,s4,"Anyways, now its time for the grand moment 'enter the room' and its a beautiful paradise",,,,,,,,
c2500383,s5,Such nice and comfortable and elegant rooms - wow! I wish the same for my house room,,,,,,,,
c2500383,s6,"And the bathrooms, even more wonderful; excellent choice of fitting and colors",,,,,,,,
c2500383,s7,I HAD ONE OF THE BEST SLEEPS AT THIS HOTEL,,,,,,,,
c2500383,s8,As we checked in the afternoon 2 pm we dropped our bags and went for lunch finding something vegetarian to eat,,,,,,,,
c2500383,s9,There's a large food court on the 3rd floor and offers a nice variety,,,,,,,,
c2500383,s10,I normally_,,,,,,,,
c2500384,s1,"The people outside is speaking chinesse language or kongfu, soo its very difficult if you cant speak, although their face is western, they are totally cant speak english",,,,,,,,
c2500384,s2,"This place not a building, i think its other world",,,,,,,,
c2500384,s3,"Because its always sunny, they paint the sky just like the same blue sky",,,,,,,,
c2500384,s4,"You cant figure it out, where is the window of this building",,,,,,,,
c2500384,s5,"This place very suitable for honeymooners, because its soo romantic, the background for take a photo very amazing",,,,,,,,
c2500384,s6,"I think one week is not enough to explore, for the  first time, i think its soo confusing, because this hotel always crowded and they have two different side of reception, For group and family",,,,,,,,
c2500385,s1,I was there for the UFC fight,,,,,,,,
c2500385,s2,"The complex is gigantic, opulently designed with all sorts of fake murals, pseudo venice touches etc but has a distinct sort of fast food-ish touch",,,,,,,,
c2500385,s3,"Total overkill in terms of size and fake gold, very easy to get lost, you can probably spend a week in there not seeing a single ray of sunlight",,,,,,,,
c2500385,s4,"Size of rooms probably ok but overall I wouldn't consider this top end, it's a death star of a hotel but lacks all charm",,,,,,,,
c2500385,s5,"The restaurant we went (Old Neptune or something) was well below average, utterly westernized kind of Cantonese food, same as you get everywhere on the planet",,,,,,,,
c2500385,s6,"except in Guangdong, until I had a dinner there, and for premium price",,,,,,,,
c2500385,s7,"Any 5 star Hong Kong hotel's restaurant (and in fact, hotel, except maybe for room size) beats it by a_",,,,,,,,
c2500386,s1,the largest hotel in the world,,,,,,,,
c2500386,s2,"attended a conference, for the second time there",,,,,,,,
c2500386,s3,large suites with complete amenities; hotel has dozens of decent to good restaurants and bars,,,,,,,,
c2500386,s4,"it is just way too large to enjoy; walking from end to the other takes an hour, and signs are either non-existent or confusing",,,,,,,,
c2500387,s1,"We (family of 4 plus a toddler) stayed here for 2 nights in Nov 12 and loved our rooms very much! The bathroom is spacious, the room suite had a living area with separate TV, sofa and work desk",,,,,,,,
c2500387,s2,The only complaint we had was the detour we had to take everyday when we need to walk to the shuttle bus/taxi area,,,,,,,,
c2500387,s3,The shortest route was via the casino but they disallow my toddler entry,,,,,,,,
c2500387,s4,"Hence we had to walk a longer way that takes about 15mins-20mins, which is very tiring, especially at the end of the day",,,,,,,,
c2500387,s5,"We hope the next time we return to The Venetian, there is a direct access way to the taxi/bus area for families with kids",,,,,,,,
c2500388,s1,"i visited this place with family , My experience says never stay in such big hotel that reaching to room you have walk a lot , Good couples , Have nice bathroom and good interior",,,,,,,,
c2500388,s2,But so many people in hotel too crowded at food court,,,,,,,,
c2500388,s3,all things you see are artificial,,,,,,,,
c2500388,s4,for every activity need to pay,,,,,,,,
c2500388,s5,If you go in group then you might feel better,,,,,,,,
c2500389,s1,"Getting There  When we arrived at the Macau ferry terminal, the Venetian staff told us to cross over to the other side of the road to take the Venetian shuttle bus",,,,,,,,
c2500389,s2,No assistance was provided to help us with our luggage,,,,,,,,
c2500389,s3,"We had to take the lift to get to the underpass, cross the underpass and the take the lift up to street level again",,,,,,,,
c2500389,s4,The Venetian shuttle bus was parked right at the end of the other hotels' shuttle buses,,,,,,,,
c2500389,s5,My friend and I each had a luggage,,,,,,,,
c2500389,s6,Mine was a big one,,,,,,,,
c2500389,s7,"When we reached the Venetian shuttle bus, the staff at the counter did not offer to help us with the luggage until I asked him to",,,,,,,,
c2500389,s8,He gave us an unfriendly look,,,,,,,,
c2500389,s9,Check-In  We arrived at Venetian__ West Lobby,,,,,,,,
c2500389,s10,"The staff told us to go to another check-in lobby as the west lobby is expecting a big ""Indian""_",,,,,,,,
c2500390,s1,We stayed a day by hotel promotion,,,,,,,,
c2500390,s2,I have a lot of expectations in the first,,,,,,,,
c2500390,s3,"But we requested a non-smoking room when booking, but the cigarette smell in the room, then moved to the room",,,,,,,,
c2500390,s4,But it was same,,,,,,,,
c2500390,s5,"Noticed the floor is non-smoking, but a lot of the smell of cigarettes",,,,,,,,
c2500390,s6,The pool facilities were good,,,,,,,,
c2500390,s7,We played in the pool all afternoon,,,,,,,,
c2500390,s8,Gondola price was too expensive,,,,,,,,
c2500390,s9,The mini golf course was a lot of fun too,,,,,,,,
c2500390,s10,Go to one place only once,,,,,,,,
c2500390,s11,Venetian Macao hotel is well worth a visit,,,,,,,,
c2500390,s12,but only once!,,,,,,,,
c2500391,s1,The stay at the Venetian Macao was not what I expected,,,,,,,,
c2500391,s2,"The hotel is so huge, it is a small city in itself",,,,,,,,
c2500391,s3,There is a huge casino downstairs and it is very much Las Vegas style,,,,,,,,
c2500391,s4,I liked the Grande Canale Shopping center on the third floor with gondolas and lots of little boutiques to wander around,,,,,,,,
c2500391,s5,The suites are very nice and huge,,,,,,,,
c2500391,s6,"Just those little things are missing that makes it a real hight end hotel except for the price like laundry bags in the room, shoe shine and some other small stuff",,,,,,,,
c2500391,s7,Also that for such a big hotel you have to pay for the sauna/steam facilities as they are run by the attached clinic,,,,,,,,
c2500391,s8,The gym is actually in a suite room and therefore quite small,,,,,,,,
c2500391,s9,I also had some problems with the cardio machines as the bikes did not hold the resistance etc,,,,,,,,
c2500391,s10,Another_,,,,,,,,
c2500392,s1,It is humungous with 3000 rooms and great if you are a casino fan,,,,,,,,
c2500392,s2,Personally i did not like it much as it was fairly impersonal and lacked character,,,,,,,,
c2500392,s3,"But lets face it, if you are looking to gamble and stay at a property that is increasingly becoming iconic and representative of Macao, you must stay a night at the Venetian",,,,,,,,
c2500392,s4,Be careful of the ferry timings for HKIA as they are not as frequent as mainland ferries and i almost missed my flight,,,,,,,,
c2500393,s1,There was a big line at Check-In and Check-Out,,,,,,,,
c2500393,s2,The check-in was not comfortable,,,,,,,,
c2500393,s3,The rooms are very spacious,,,,,,,,
c2500393,s4,The Zaia Show is also good,,,,,,,,
c2500393,s5,The shopping experience and a lot other activities to do make it a must visit,,,,,,,,
c2500393,s6,The Casino is Huge,,,,,,,,
c2500393,s7,The Breakfast Buffet is not too wonderful as it also had a line,,,,,,,,
c2500393,s8,The Hotel can definitely do something about the Rush,,,,,,,,
c2500394,s1,"Me and my GF recently stayed at the Venetian Macao for two days during a trip to HK, Macao and China",,,,,,,,
c2500394,s2,"We took the ferry to the Macao Port and then got on one of the free shuttle buses that the hotel lay on - they do not appear to run on a time schedule, rather as soon as one is full this departs and then another one in the pool area they have at the ferry port comes to the boarding bay which works well - the buses are full size and luggage can be stored at the bottom of the bus",,,,,,,,
c2500394,s3,The bus then took the 20 min trip to the hotel,,,,,,,,
c2500394,s4,"On arrival which was 14:00 on a Monday afternoon we found the situation chaotic, there were people everywhere! I understand this is an extremely popular resort, but you could not move, especially with baggage! Anyhow after 10 minutes of stress we found_",,,,,,,,
c2500395,s1,I reserved this hotel via agoda,,,,,,,,
c2500395,s2,com and fully paid,,,,,,,,
c2500395,s3,"Though, at the arrival time, front desk insisted that I have to pay 3,000 hong kong dollars for deposit",,,,,,,,
c2500395,s4,"This was quite a awkward situation for me since I paid almost 7,000 HKD with agoda",,,,,,,,
c2500395,s5,com already,,,,,,,,
c2500395,s6,"However, the hotel facilities and rooms are impressive and huge",,,,,,,,
c2500395,s7,"The location is  near the Macau airport, and love that they have shuttle bus waiting for me there",,,,,,,,
c2500396,s1,"So, I got upgraded to Venetian Resort since Holiday Inn was overbooked (as they both belong to the same company)",,,,,,,,
c2500396,s2,"Well, in my opinion I kinda feel I was downgraded",,,,,,,,
c2500396,s3,Entering the hotel from the west lobby was just surprising,,,,,,,,
c2500396,s4,I have never seen such many people in hotel lobby in my life,,,,,,,,
c2500396,s5,"I understand that Venetian is also a tourists attraction, but the management needs to look into it as it was simply stressful",,,,,,,,
c2500396,s6,Luckily our check-in process went quite smooth,,,,,,,,
c2500396,s7,"The front desk staff, Jackson was really nice and did everything in a timely manner",,,,,,,,
c2500396,s8,"I asked for room on higher floor, however the only available high floor room at that time was located at the end of the corridor, which I agreed to take",,,,,,,,
c2500396,s9,"And believe me, it was a big mistake",,,,,,,,
c2500396,s10,I believe I walked more than 1 km to go to my_,,,,,,,,
c2500397,s1,"Spent four days here, the best part of this hotel is the size of the rooms, I feel this time the hotel is showing signs of not caring so much",,,,,,,,
c2500397,s2,"Check in was good, check out terrible",,,,,,,,
c2500397,s3,"Beakfast was good but expensive and if you want Wi Fi in your room they charge $20 a day, unrealistic and something they should look at",,,,,,,,
c2500397,s4,If you play the poker machines near the South lobby at night the place is full of prostitutes and pimps or you keep getting approached by people who want to put their promotions card in your machine,,,,,,,,
c2500397,s5,"Next time would stay somewhere else, which is a shame as this was a very nice hotel",,,,,,,,
c2500398,s1,Stayed in Venetian with wife and my one year old baby girl for 3 nights from 05 - 08 Aug,,,,,,,,
c2500398,s2,Not the first time staying in Venetian hence the wow factor was no longer there,,,,,,,,
c2500398,s3,"As I guest of the hotel, I did not really felt any personal services as the hotel is so big with thousand of rooms and we are just another customer",,,,,,,,
c2500398,s4,Nothing was complimentary in the hotel,,,,,,,,
c2500398,s5,"If you want internet, you pay HKD 160+ a day",,,,,,,,
c2500398,s6,"Room look clean when we checked in but once I start crawling with my baby on the carpet, I can feel that the carpet was dusty and can see black and dusty patch on my as well as my baby kneels",,,,,,,,
c2500398,s7,Facilities in the room also started to look old,,,,,,,,
c2500398,s8,LCD TV in front of the bed is only 37 inch and TV in front of the sofa was only 25 or 29 inch and was not even a LCD TV,,,,,,,,
c2500398,s9,Traveling in and out_,,,,,,,,
c2500399,s1,I have for the longest time reluctant to stay in this property because of I have heard numerous bad comments about it,,,,,,,,
c2500399,s2,This time we went with a big group hence no choice of us staying in another hotel,,,,,,,,
c2500399,s3,"As soon as you entered into the property, you will see long lines of people waiting for different free shuttles to different destination within the city",,,,,,,,
c2500399,s4,It is literally like a crowded bus station,,,,,,,,
c2500399,s5,"As expected, from then on, we encountered endless flow of people wherever we go",,,,,,,,
c2500399,s6,"I was pleasantly surprised that our suite is very spacious, nicely decorated in Venetian style, although not my cup of tea",,,,,,,,
c2500399,s7,I particularly like the dresser in the large bathroom,,,,,,,,
c2500399,s8,You got your hairdryer there and even a lighted mirror for putting on your make-up,,,,,,,,
c2500399,s9,It would be best to have a ventilation_,,,,,,,,
c2500400,s1,In Sept 2011 I was invited to stay in  this hotel on our trip from Taiwan to Hongkong and Macau,,,,,,,,
c2500400,s2,"Luxurious , but too crowded",,,,,,,,
c2500400,s3,We needed to  wait 30 min to check in,,,,,,,,
c2500400,s4,Food is average,,,,,,,,
c2500400,s5,Artifical made world for all who wish to throw money out of then window,,,,,,,,
c2500401,s1,This resort is pretty spacious,,,,,,,,
c2500401,s2,The main lobby is gorgeous,,,,,,,,
c2500401,s3,"You can do shopping from 10:00 am to 8:00 pm, and have meal until 11:30 pm",,,,,,,,
c2500401,s4,We booked a Bella suie to stay,,,,,,,,
c2500401,s5,The space of the room is also commodious and the view is nice,,,,,,,,
c2500401,s6,I booked a non-smoking room,,,,,,,,
c2500401,s7,"What a pity, the room is smoky",,,,,,,,
c2500401,s8,There are too many people smoke in this hotel,,,,,,,,
c2500401,s9,It makes me feel uncomfortable,,,,,,,,
c2500401,s10,And the staff service seems needs to be trained except staffs in the main lobby,,,,,,,,
