c25000142,s5,Room was spacious with a good view and quiet
c25000142,s6,Comfortable bed and splendid bathroom
c25000142,s7,Not worth the money overall though
c25000142,s8,Complete lack of a personal touch due to the size
c25000142,s9,Wasn't given any information on breakfast i
c25000142,s10,e
c25000142,s11,where to go etc so can't tell you about that
c25000143,s1,Premium pricing for average service and overcrowded facilities
c25000143,s2,This is what we experienced during our one night stay at the outrageously overpriced Venetian -   Spotted blood stains on one of the unused towels in the bathroom  The room was not properly cleaned and we could see cobwebs in one corner  The electric kettle kept in our room was extremely dirty with moulds on the inside
c25000143,s3,We called housekeeping to replace the kettle and they replaced it with another equally dirty kettle
c25000143,s4,"The suite comes equipped with a mini bar stuffed with overpriced snacks, soft drinks and alcohol"
c25000143,s5,The hotel lacks basic courtesy to even include plates and cutlery
c25000143,s6,We called the house keeping at least five times to get us some knives and tea bags
c25000143,s7,Finally after 45 minutes they did actually get the…
c25000144,s1,I really didn't like this hotel
c25000144,s2,"It was tacky in my opinion, and the breakfast area was a crazy noisy chaos"
c25000144,s3,"I didn't feel any luxury feeling even though the rooms are enormous and full of marble, everything is just very fake"
c25000144,s4,"It was also tremendous cold, the air condition so cold that we all got a cold"
c25000144,s5,Impossible to turn it down we just had to put on winter jackets in November
c25000144,s6,"I couldn't stop thinking of all the money they could have saved just lowering the AC in all the halls and lobbies, the hotel is huge its hard to find ones way"
c25000144,s7,I couldn't wait to leave this place!
c25000145,s1,In terms on price/quality this hotel is definitely not worth… Top prices for average service and overcrowded facilities (bear in mind that the casino and the shopping malls are open to everybody)
c25000145,s2,"The hotel is a massive building holding 3,000 rooms and suites and a fake Venice full of malls"
c25000145,s3,The reception is like a railway station full of signs and directions
c25000145,s4,One needs a map to go anywhere
c25000145,s5,"Since it a huge place it´s very difficult to have good service in such a big place, but the truth is that you are paying a lot of money and deserve more than the average service you are offered in this hotel"
c25000145,s6,"The suites are just big and lack soul and warmth with lots of golds and marbles, making it a baroque and uncomfortable"
c25000145,s7,Shoddy flat screen TV's with a poor resolution
c25000145,s8,It is…
c25000146,s1,We had planned a 5 nights 6 days trip to HongKong and Macau in last week of December 2014
c25000146,s2,"Having heard so much about the venetian and my husband having seen the sister property at Vegas, was quite convinced that we had to experience the place"
c25000146,s3,Hence we booked ourselves at this highly expensive resort thinking it will be worth the money
c25000146,s4,"Well, property wise it was worth it"
c25000146,s5,"Experience wise , it was not"
c25000146,s6,It was bursting with people
c25000146,s7,"the moment we stepped out of the ferry terminal in Macau, we were made to stand in queues everywhere - to get into the shuttle which would drop us to Venetian, to deposit our luggage before check-in, to check-in, to have breakfast in either of the restaurants !  As soon as we reached The Venetian, we could see thousands of people"
c25000146,s8,Everywhere
c25000146,s9,Being…
c25000147,s1,"Dear Venetian,  With the reference to my booking number 4408147 / 4408138I was travelling with my parents which are senior citizen and 2 of my babies which are only 1 and 2 years old"
c25000147,s2,I would give credit to the hotel to offer me the express check in pass and also a late check out
c25000147,s3,However overall we are truly disappointed with our 3days 2night stay at Venetian Macau
c25000147,s4,This is due to the poor crowd control by the Venetian Management during the New Year Eve countdown outside the main lobby with the theme Winter in Venice
c25000147,s5,One of the door was closed due to massive crowd out there and we were directed to walk to the drop off main lobby
c25000147,s6,"I just wonder how come Venetian Hotel guest wasn't given priority to this event? As I saw a lot of outsiders joining the event, I am not saying that…"
c25000148,s1,The Venetian is just like a dirty big Yank Cadillac
c25000148,s2,"Poorly designed, old technology and ugly"
c25000148,s3,Prices are unbelievable AUD $10
c25000148,s4,00 for a can of coke
c25000148,s5,Rooms are not designed and laid out well with obsolete technology and if you have a suite you spend ten minutes walking around turning off all the lights
c25000148,s6,The rooms aren't smart wired
c25000148,s7,Lack of international adaptors and messy wiring around the desk
c25000148,s8,No top sheet on the bedding only the duvet
c25000148,s9,When asked for a second sheet it took forever trying to explain what is required
c25000148,s10,"Towels are small and thin in quality, and the amenities are cheep and tacky"
c25000148,s11,The suites are just big and lack soul and warmth
c25000148,s12,Cheap flat screen TV's with a resolution that is poor and lacks definition
c25000148,s13,"No turn down service for the suite rooms, only…"
c25000149,s1,We stayed here with our parents over the Christmas holiday because they had stayed here the year before and had good experience
c25000149,s2,Our experience this time is just the opposite
c25000149,s3,We didn't enjoy our stay and wouldn't recommend this place to anyone
c25000149,s4,"To begin with, we got three rooms in the possibly the worst section of the hotel"
c25000149,s5,The lowest floor at the end of the hallway
c25000149,s6,Long walk from the lifts and a view of the roof construction next door
c25000149,s7,The whole place just reeks of over-commerialization
c25000149,s8,The attached mall is full of luxury shops and Chinese tourists
c25000149,s9,It was crowded everywhere
c25000149,s10,It was hard to find empty tables at the food court during meal time
c25000149,s11,"Prices at the food court and mall restaurants were on the high side, even relative to top HK restaurants"
c25000149,s12,TVs in the room…
c25000150,s1,I booked this place with some friends so we could use the spa which they guaranteed (they triple checked on the phone 1 hr before out arrival) was open until 2am
c25000150,s2,Upon our arrival they told us the spa was closed
c25000150,s3,There was also a 1000 hkd price increase between the phone reservation and check in
c25000150,s4,But as we checked in at 1130 pm it was too late to change or dispute
c25000150,s5,The non smoking suite smelled heavily of cigarettes
c25000150,s6,Max at the front desk was nice
c25000150,s7,The concierge found us an alternative spa that was open late
c25000150,s8,Most things at the hotel are as you'd expect
c25000150,s9,It's Macau though
c25000150,s10,"Breakfast is with another thousand or so people, it's all built for massive groups of ppl to gamble, so any personal touch or feeling of genuine quality gets lost amongst the masses of people and slot…"
c25000151,s1,This hotel is large and is unable to provide any sort of service
c25000151,s2,"The room was nice but the phone didn't,t work ,fighting in the corridor outside our room  and the seedy world of this place made me feel uneasy"
c25000151,s3,visited Wynn totally different atmosphere
c25000151,s4,My sister rang ten times and left messages got nil
c25000152,s1,"With such a price, I would think free wifi should be included"
c25000152,s2,"But it wasn't!  Free wifi is only provided to guests who book the room through their official website!  We booked through Agoda, so if we wanted to have internet access in our room, we had to pay for an additional MOP 168 for 1 day - that's only 24 hours of usage"
c25000152,s3,The sign and direction for the shuttle bus area was not clear enough
c25000152,s4,For a few times we actually got lost
c25000152,s5,The directions should be more clear and easier to follow
c25000152,s6,The price and quality of food at food court was horrible
c25000152,s7,I would rather spend money on food in somewhere else
c25000152,s8,There should have been a free shuttle bus to San Malo area
c25000152,s9,I think it's a place to get bored easily
c25000152,s10,I would love to see more performance at the streets in the shopping area
c25000153,s1,This Hotel is made for travellers who love to travel in groups without any touch of personalised service
c25000153,s2,Waiting for airport transfer and later for check in at hotel at long queues
c25000153,s3,Walking to the rooms is a long way passing the casino security with restrictions like no sunglasses and no carrying no cam in your hand
c25000153,s4,As men you find special attention by Chinese and Philippine prostitutes waiting in casino area for customers
c25000153,s5,The rooms are very spacious and comfortable
c25000153,s6,After I visited already the Venetian in Lad Vegas the Hotel there is much better
c25000154,s1,Was trying to book this hotel directly since I wanted some clarification on the verona suites that I wanted to book
c25000154,s2,They had a Sale which lasted till Nov
c25000154,s3,11
c25000154,s4,As early as nov
c25000154,s5,"9, I was trying to book with them through email, I figured I just book through email since I was already talking with them anyway"
c25000154,s6,I provided my credit card details and all
c25000154,s7,They only replied to me on Nov
c25000154,s8,"13, at first they were apologetic and told me that they can honor the discount since it was a delay on their part"
c25000154,s9,"But after a day, I got another email which said that they can't give me the discount rate that they had even though it was clearly their fault when they only replied to my email after 5 days"
c25000154,s10,"Each time I emailed back, a different person would reply to me"
c25000154,s11,"Its truly frustrating, never…"
c25000155,s1,Stayed for a night just to experience a Macau casino hotel
c25000155,s2,Chose the Venetian as we wanted to see how well they had recreated Venice in the form of a shopping mall
c25000155,s3,The hotels website makes a big deal of offering free wifi and late check out if you book via its website - we did and got neither
c25000155,s4,Instead we were offered wifi for 160 MOP ( about £15 after tax)
c25000155,s5,Ironically wifi is free on the free shuttle buses so if you need it just go to the west lobby and stand next to a bus
c25000155,s6,Check in is not as slick as in other hotels - and not available at all arrival points - be prepared for a walk
c25000155,s7,Beware the sneaky attempts to upsell you
c25000155,s8,The room - if you've got a spare few minutes try to establish the difference between one of their standard suites and a view suite apart from the…
c25000156,s1,Had our annual family vacation to Macau earlier this year in march
c25000156,s2,"we were a family of 4, and had booked a Bella Suite at HKD $1688 per night"
c25000156,s3,The services they provided was really shocking
c25000156,s4,"The checking-in at the reception was slow, the staffs were unfriendly and they look grumpy"
c25000156,s5,"However, could not disagree with the fact that the hotel room were spacious and well maintained"
c25000156,s6,stayed in the west wing and the housekeeping lady for the 11th floor was extremely friendly
c25000156,s7,Had initially checked with the receptionist during checking in and she was confident in telling me the wifi is complimentary in room
c25000156,s8,"However, after 4 nights of staying and using the internet, we were charged at HKD$160 PER NIGHT for the wifi usage"
c25000156,s9,"And despite the high price we pay, I must say that the wifi…"
c25000157,s1,My husband and I came to the Venetian for our anniversary trip
c25000157,s2,I wish we had stayed at a different hotel
c25000157,s3,Check in was slow and chaotic
c25000157,s4,The lady checking us in tried to up sell us to a larger room and a breakfast package
c25000157,s5,We also booked a deal which entitled us to late check out - we were not given this late check out
c25000157,s6,We ordered room service for breakfast and were very disappointed: the food was of a low standard and some listed items were missing
c25000157,s7,"Worse, we asked if we could use the swimming pool after check out (as is permitted in most other hotels) - we were told that as you need a key card to enter the pool area we would not be permitted to use the pool"
c25000157,s8,Overall furnishings in the hotel room are dated (but kept clean by the maid staff)
c25000157,s9,As a frequent visitor to Macau I…
c25000158,s1,I am currently staying at the Venetian for my birthday
c25000158,s2,"The service here is appalling and the food at the breakfast restaurant was pathetic (wet plates, ketchup everywhere and no fresh eggs)"
c25000158,s3,They even have a so called Michelen Star restaurant called the Golden Peacock - this by no means is close to any Michelen Star with the food being cold and rude service
c25000158,s4,"After raising the above issues with the general manager, I was informed that the breakfast restaurant is outsourced hence not part of Venetian's responsibility - which is contradictory as they include it in the package they sell to their customers"
c25000158,s5,No efforts made by the Manger to improve our stay
c25000158,s6,"In summary, the worst experience I have had ever in staying at a 'luxury' hotel"
c25000158,s7,Would not recommend to anyone
c25000159,s1,me and my family stayed last night at venetian macau hotel for a night
c25000159,s2,"we checked in august 29,2014"
c25000159,s3,we have asked the staff of valet parking of this hotel to take our car to park
c25000159,s4,"today aug 30,2014 after checking out and taking our car, the staff from valet parking asked us to pay 200 MOP,macau money, i told them that we checked in the hotel and even showed her the room number, but she insisted that we have to pay, and even told us that if we have parked by ourselves then it will ne free"
c25000159,s5,we paid the parking fee
c25000159,s6,"it was very disappointing for us to know a 5 star rated hotel with no free parking? and when you check in, they just give you a map and you find your room"
c25000159,s7,wow i cant believe it
c25000160,s1,I have been sitting on the FLOOR in the foyer along with about 50 others waiting for my husband to check us in
c25000160,s2,The queue is roughly the same long
c25000160,s3,Have been here for nearly an hour now
c25000160,s4,At least I can sit
c25000160,s5,My husband has to just stand and wait
c25000160,s6,If you can't cope with this many people
c25000160,s7,why accept our bookings? Not happy right now
c25000161,s1,We only stayed here because its such a famous hotel
c25000161,s2,But we are are happy we only stayed one night
c25000161,s3,"First some obvious comments: too crowded, waiting in line for check in, big walking distances to the room, no personal attention"
c25000161,s4,"But well I guess this is what everybody knows when they book this hotel, its just so massive"
c25000161,s5,"Its something they cannot change, its just what comes with running a big hotel, however points to improve:  - wifi internet: is overcharged and only available in the room - tv / remote controls: outdated and dirty - i had a pillow that smelled like old sweat, luckily i there was a spare pillow - somebody emptied his nose on the wall, and not cleaned - directions in hotel are not clear - restaurants in the hotel are overpriced - luggage service to bring luggage…"
c25000162,s1,It is definitely a place to visit and check off the list
c25000162,s2,But if you've been to Vegas you will surely be disappointed with Macau especially if you're not a gambler
c25000162,s3,The casinos are extremely smokey and overcrowded
c25000162,s4,At the Venetian there was a non-smoking section it was very small but still reeks of smoke
c25000162,s5,The majority of the gambling is table games so if you're into slot machines you won't find much to play with most of the slot machines being very old
c25000162,s6,Do you get out of the casinos and go to restaurant bro we highly recommend the restaurant O Santos which I did a separate review for
c25000162,s7,Getting to Macau we recommend paying the extra few dollars to upgrade to premium service on the turbo Ferry
c25000162,s8,You bypass the lines and it really makes for a smooth transition
c25000163,s1,"What a disappointment! Unless you are a hard-core gambler, avoid this place at all costs"
c25000163,s2,"Okay, the room was very nice"
c25000163,s3,That's about the only good thing I can find to say about the Venetian
c25000163,s4,Although old-fashioned with a very out of date decor and weak shower pressure
c25000163,s5,"Oh, and wi-fi was MOP 160 per day! The worst thing about it was the crowds--the public spaces were jam-packed with HORDES of tourists, mostly from Mainland China, which made even walking through the lobby like getting through Times Square on a New Year's eve"
c25000163,s6,The hotel pools were TERRIBLE
c25000163,s7,All four of them
c25000163,s8,"The water was only a meter deep, and the temperature of the water was like a hot bath in each of the four pools (it was a hot day and we were desperately seeking to cool off)"
c25000163,s9,There was an HOUR wait to…
c25000164,s1,Was our first time staying at Venetian Macau
c25000164,s2,Had a lot of expectations as there were so many good reviews and the hotel looks great from outside
c25000164,s3,It turned out that the whole experience was extremely disappointing
c25000164,s4,The place could be for you if you are into gambling but not if you want to have a relaxing weekend
c25000164,s5,1) you need to walk through the gambling crowd / whole bunch of visitors wanting to take a look at the architecture and all
c25000164,s6,the smoky areas before reaching checkin  2) we checked in after 3pm and the room is still not available
c25000164,s7,No explanation given
c25000164,s8,3) we need to scold and continue to insist to get a room in the other tower after over 40 mins
c25000164,s9,By then we lost all our mood
c25000164,s10,4) you need to walk another 10 mins and through the crowds again before you reach the other…
c25000165,s1,Purposely took my son to the Venetian transformers Expo as my 6 years old boy is a huge fan all the way from Hong Kong
c25000165,s2,The place was huge but with little to display mostly posters and toys but nothing else much to see
c25000165,s3,There is a laser game which the staff wouldn't bothered telling you how to play and when you finish they time you and say by the end of the day the winner will get a prize
c25000165,s4,My little boy finish within 4 minutes and is in the top 10 list so I asked how would they contact us and the staff was so rude and say she doesn't know and asked me to wait till the end of the day when the expo finish but it was only 3 pm when I was there but the expo close at 8 and the expo have so little to see you can finish within half am hour
c25000165,s5,By the end of the expo you could play…
c25000166,s1,We came here to stay during 6/24-6/27
c25000166,s2,Terrible things happened since we got off the shuttle bus
c25000166,s3,"We came a few hours earlier than the Check-in time, so we first went slot playing and registered for the membership cards in the casino"
c25000166,s4,Not until we checked in at the hotel counter did the clerk tell us that only those who register for the membership cards after check-in can have free 100 HKD vouchers
c25000166,s5,"As their customers for 3-day stay, I asked them why this cannot be worked out, but the clerks just said no and left us alone"
c25000166,s6,"Money was not the point, but we just couldn’t swallow this nonsense treatment"
c25000166,s7,"So, we returned to find the casino counter and after a long-haul argument, a mean female clerk told us to bring down the registration form put in our room"
c25000166,s8,She said she would send…
c25000167,s1,I booked my room directly from its website and everything was fine before I got my room keys
c25000167,s2,I was quite excited about having full experience in the hotel as they invited me to join their Express Check In program which was new to me
c25000167,s3,It looked like a grand hotel from the outside
c25000167,s4,"I went to the lobby with my friend, queuing up for the room keys then one of their Front Desk staff waved to us so we approached the counter"
c25000167,s5,"The receptionist called Charis and she had no smile, no eye contact, no greetings at all and she just didn't say anything unless I asked her"
c25000167,s6,She neither mentioned when I should check out nor my deposit information
c25000167,s7,"And when I asked her, she spoke extremely fast and I felt that she was being offensive and rude"
c25000167,s8,The room keys and key card holder were the worst…
c25000168,s1,"I have been booking my room for 2 nights from 23rd to 25th July,  and I got the room confirmation via email"
c25000168,s2,"However when the time husband and I checked in about 4pm , the receptionist told us that there was no room available at this moment and asked to wait for at least 1"
c25000168,s3,5 hours for the rooms  ready
c25000168,s4,My husband was very angry and made complaint to that receptionist named Ella
c25000168,s5,"We came after the official check in time, why is no room for us and we almost started our journey from 6am here till 5pm now, We felt disappointed of her response to just asking us shopping around first and there is no complimentary from the hotel, you just have to wait"
c25000168,s6,"In conclusions,  it spoilt our evening schedule and no place for us to rest at all"
c25000169,s1,The hotel is situated far away from town and everything else
c25000169,s2,"Unless your idea of a holiday is casino and being stuck in a massive complex with thrones of people and rows and rows of shops, I wouldn't recommend this place"
c25000169,s3,The rooms are large but that is about the only positive I can think of
c25000169,s4,The beds are not comfortable and the quality of the towels and other hotel room amenities is poor
c25000169,s5,"For example, we paid for 4 persons in our room and only got water and towels for 3 and 2 miserable packets of coffee"
c25000169,s6,"If you are lost within the complex, it is impossible to find the service staff or any house phones except for the security officers that double up as guest relations officers"
c25000169,s7,"While most are polite, some cannot speak English and are absolutely clueless on directions…"
c25000170,s1,We were in Macau for an overnight trip and someone mentioned that the Venetian Macau was running a show about Transformers
c25000170,s2,A quick Google search and I found transformers30
c25000170,s3,"com which is a site created by the Venetian to promote the new show which runs from June 1, 2014 - October 5, 2014"
c25000170,s4,Since I have an 8 year old boy who loves Transformers it was an easy decision to go check it out - he had to wait overnight due to our schedule before he could attend
c25000170,s5,What a major disappointment to say the least
c25000170,s6,"It is housed in a large warehouse type space, divided into areas"
c25000170,s7,The spaces are 90%+ empty with a couple of posters on the walls
c25000170,s8,There were some nice replica's of things like the AllSpark but they are the size of a tennis ball in the room the size of a tennis court!  My son…
c25000171,s1,The hotel staff are not friendly anymore
c25000171,s2,"Worse part is , the bed pillow is crazy smelly"
c25000171,s3,I think it should change long time ago
c25000171,s4,Terrible !! Smell like ppl no taking shower for months
c25000171,s5,For a 2600HKD  WIFI  should provide free
c25000171,s6,I should think the management must look into this hygiene !!!
c25000172,s1,Stayed here over the weekend and was very disappointed
c25000172,s2,"It's is a monstrous, almost vulgar display of  new money geared towards mass Chinese and Indian tourists who arrive by the coach full"
c25000172,s3,"If you want a relaxing stay then avoid as it is too big; it takes ages to get to breakfast, ages to get to the pools, ages to get to reception, you can't just 'nip' down anywhere as its a massively busy shopping complex"
c25000172,s4,My boyfriend especially hated the fact that to get anywhere 'quickly' you had to walk through the huge casino and you couldn't have your camera on you
c25000172,s5,If you have kids you have to walk round and that would take even longer!!  You can't check in before 1pm nor use the facilities whilst you wait
c25000172,s6,However they did allow us late check out at no extra cost
c25000172,s7,Reception staff…
c25000173,s1,This is perhaps the worst show I have ever attended
c25000173,s2,Certainly not value for money
c25000173,s3,"I visited on the very first day with my kids and we were greeted by indifferent staff, carelessly slapped on posters and statuettes and Oh the highlight was three xbox stations with long queues forming in front of them"
c25000173,s4,"The people manning the station kept announcing the 5 minute rule for turns, which was mostly ignored"
c25000173,s5,"The ""details"" talked about shows, but it turns out that the show needs a separate ticket"
c25000173,s6,"You are photographed two steps into the exhibition and lo and behold, your family photo shows up just a few steps ahead"
c25000173,s7,"A total con job, NOT recommended"
c25000174,s1,It's a worse place to stay
c25000174,s2,"Staff is cold n arrogant, ambience is cold and it feels as if u don't belong there"
c25000174,s3,Just artificial
c25000174,s4,Facade
c25000174,s5,Rooms r big and very outdated
c25000174,s6,Who is watching on old ctvs
c25000174,s7,Furniture is old
c25000174,s8,And to my surprise wifi was chargeable at 120 mop
c25000174,s9,The canal shoppes r good
c25000174,s10,That's it
c25000174,s11,Hundreds of people getting around n u feel u r in a railway station
c25000174,s12,Just no soul
c25000174,s13,Keep away
c25000174,s14,City of dreams is stunningly beautiful
c25000175,s1,The fourth time to stay there within these few years
c25000175,s2,"All in-room facilities are still in very good condition such as the shining water tapes and door knobs, clean bath tub, clean floor carpet, etc"
c25000175,s3,"However, the staff quality needs to be raised to catch up with the competition from other hotels at Cotai"
c25000175,s4,"Remembered when I was taking rest in the room after checked in, a lady suddenly standing in front of my bed and asked she wanted to check the drinks stored in the fringe"
c25000175,s5,I was shocked there was no door bell ringing
c25000175,s6,She just came in by using her staff key card
c25000175,s7,"Although she was polite, it made me quite embarass"
c25000175,s8,"The second incident was happened when I approached the Conceige for enquiry speaking in Cantonese, I  recieived a cold response from a smile lacking face that "" I…"
c25000176,s1,i was meeting friends for dinner
c25000176,s2,just arrived in Macau this was my first accounter with such a resort
c25000176,s3,"with only name of restaurant, i first went to reception and asked the location"
c25000176,s4,"first hurdle,sorry don t know must be level 3"
c25000176,s5,found a lift and moved to level 3
c25000176,s6,"as i was unable to find plan i decided to ask Venetian staff members ( wearing names badges) i  repeated the operations 6 times changing nationality or uniforms and got the following responses "" sorry no speak english / don t know / not sure you better ask someone else"" finally found electronic plan"
c25000176,s7,first one was only in chinese and would not swap language
c25000176,s8,"the second did turn to english but the cursor was away from actual touch screen so when hitting O the letter R would appear, the third one finally worked"
c25000176,s9,found…
c25000177,s1,"We are currently based in Honk Kong on a work contract and visit Macao periodically to unwind and generally stay at the Venetian because they have a lot to offer in terms of room size, restaurants, shopping etc"
c25000177,s2,"On this occasion though, we had a very different experience"
c25000177,s3,Firstly the room prices were over 1000HKD per night more expensive
c25000177,s4,Wow
c25000177,s5,but then it got worse
c25000177,s6,The casino was very busy and as the day wore on the air quality became steadily worse until by around 8pm when we left the hotel
c25000177,s7,Our eyes were red and sore and we both had trouble breathing and talking and the smell of cigarette smoke was very prominent throughout the casino area even in the non smoking side of the room
c25000177,s8,(smoking and non smoking zones are separated by a walkway not separate rooms)
c25000177,s9,By the end of…
c25000178,s1,The hotel interior are super kitch and the room are very big but super dirty
c25000178,s2,"The carpet is full of dust, same as the sofa'"
c25000178,s3,I am allergic to dust
c25000178,s4,you can imagine! The shower is super noisy and the tub was not clean as well
c25000178,s5,The worst is you need to pay 16 euro for day for the internet connection! Is a shame in 2014!!!  Better stay away from here!
c25000179,s1,It was the second time we stayed at the Venetian Macao
c25000179,s2,"To be transparent with the management who might read my review, we stayed in room 54 on the 34th floor between march 25th and march 27th"
c25000179,s3,Our cons :  - my fiancee and just got married the same day we arrived at the Macao and i mention that to them when I booked the room
c25000179,s4,"I kind of expected to have a plate of fruit or some chocolates in the room, the kind of things you expect from a 5 stars hotel, but there was absolutely nothing"
c25000179,s5,- We asked for a non smoking room but there was a strong smell of smoke coming from the bathroom
c25000179,s6,"The smell stayed during our stay, it's probably coming from another room, anyway, that was a problem for us"
c25000179,s7,"- Room service : i ordered a turkey club sandwich for $hk130 or $hk150, something like…"
c25000180,s1,"was forced to stay here because of a convention and hated it - the enormous crowds, the bling decorations, the way you are forced to pass thru the casino to get to your room (non-smoking signs and fines cheerfully ignored), the ghastly breakfast at cafe deco"
c25000180,s2,basically this is tricked out dorm for the gambling hordes  the only good thing is the proximity to taipa old town which does have decent restaurants and some good views
c25000181,s1,We went to the Venetian all starry-eyed and left very disappointed
c25000181,s2,"The resort is impressive in scale, but cheap imitation decorations and poor inside layout make it feel closer to a theme park experience than a 5-star luxury resort"
c25000181,s3,Taking a good 5-10 minutes to get from lobby to your room and routing everyone through massive empty hallways or shopping areas feels like going through an airport terminal rather than a luxury property
c25000181,s4,"Issues started at check-in: Non-smoking king rooms (as booked) were not available (so much for being the largest hotel in the world) so we were ""upgraded"" to a two queen room on a higher floor when it fact it was a downgrade"
c25000181,s5,"Worse, we entered the room only to find out it reeked of smoke, despite the clear non-smoking signage"
c25000181,s6,Walls are paper-thin…
c25000182,s1,"Second trip to Macau and the initial plan was to stay at the Hyatt, but that was fully booked so I thought let's try the Venetian instead"
c25000182,s2,I somehow wish I hadn't
c25000182,s3,"While 'run down' is a bit of  a strong term, the place does have a bit of a feel about it that its best times are already behind it, at least as soon as you leave the shiny entrance hall and the huge casino"
c25000182,s4,"We got a Cotai View suite on the 24th floor, which gives you a great view over"
c25000182,s5,the muddy and grey construction site that is the Cotai Strip at the moment
c25000182,s6,"So nothing for nature enthusiasts or landscape aficionados, that's for sure"
c25000182,s7,The room is quite big at 70 square meters or thereabouts and includes a small step down from the area where the bed is to the sitting area
c25000182,s8,"It has two TVs, one in the bedroom…"
c25000183,s1,Was there for a company big event with 9000 delegates from all over Asia pacific
c25000183,s2,Was disappointed to see how inadequate they are in managing the whole event with the traffic flow around the hotel
c25000183,s3,Most part was blocked to make a one way traffic hence you need to detour a big round to get to your destination
c25000183,s4,I was also made to understand that both breakfast & WiFi are not provided and if in need you can pay for it but is very costly
c25000183,s5,The room maybe big with sitting room area which will hardly be in use as you only spend time in the room for sleeping
c25000183,s6,Further to that the room is also not well lighted up
c25000184,s1,What an absolute nightmare I had
c25000184,s2,"I landed off the ferry onto the Venetian bus, everything was ok"
c25000184,s3,While I was getting off the bus and this is according to the hotel my passport and credit cards were stolen from my backpack
c25000184,s4,I was told by security after giving them the report to wait for around 45 minutes
c25000184,s5,After two hours I was told nothing was shown on cameras
c25000184,s6,It was obvious they weren't bothered
c25000184,s7,After that I was told to make my way to the police station and considering my wallet was stolen I asked if someone could take me and it was a straight no
c25000184,s8,I had to make an ardous journey in the rain
c25000184,s9,Also before I left I was told to stay with hotel as room was already paid
c25000184,s10,There was no mention of a refund
c25000184,s11,The hotel didn't guide me whatsoever or help me with some numbers
c25000184,s12,My whole…
c25000185,s1,"Having heard an Asian Vegas vibe, and having loved the shows/activities in LV, stayed with a friend as part of a combined trip to HK/Macau/China"
c25000185,s2,"Couldn't cope with the rudeness of some staff within the casino as well as the shops eg one of the ladies at the  Chinese food shop right on the corner on the LHS across from the chocolate shop on the level of the Hotel Suite North blatantly served other people whilst I was waiting - in the end I asked if she actually wanted my money, ended up serving me after  this"
c25000185,s3,This happened at different shops on the 3 nights we were there
c25000185,s4,"Asked the staff at the activities/shows counter at the Venetian what shows there were, the ice world show was the only one"
c25000185,s5,We also asked what else is there to do apart from gambling and shopping and she…
c25000186,s1,"5 Star price for room but terrible quality of service to be received:  a) Smoke of cigarette prevails at Level 19 (non-smoking zone), including corridor, pillows, covers"
c25000186,s2,b) Ppl are free to smoke at the public area on Level 19 c) Ashtray is available at a non-smoking room
c25000186,s3,encouraged ppl to smoke? d) Cannot confirm non-smoking room at the inception of booking
c25000186,s4,"only plOutace it at special request even u book it in advance for 15 days,,,,, e) Discriminatary service"
c25000186,s5,"complimentary stay and meal should be same for paid good and service f) Old fashioned TV  As a result of smoke of cigarette, my dad have to check out earlier to consult doctor in HK"
c25000187,s1,This hotel only good for its name
c25000187,s2,"Lack of personal touch by the staff, you had to queue for everything"
c25000187,s3,"Even for asking a direction, you had to wait in line, when it comes to your turn, the concierge is rushing to the next guest"
c25000187,s4,One of the concierge did not even speak English
c25000187,s5,"The room is spacious, can accommodate 6 adults easily, but they will provide you additional pillow"
c25000187,s6,"Since the hotel itself is huge, room service will take 10-15 minutes time to arrive"
c25000187,s7,"2 months ago, I stayed in another hotel in Macau, and now I realize how important to had that kind of 'personal touch'"
c25000187,s8,Will not stayed here in Macau
c25000187,s9,For USD
c25000187,s10,"350++/night, I had better options"
c25000188,s1,We stayed just one night and we are glad that we did so
c25000188,s2,It is a different world coming from a 5 star in Hong Kong
c25000188,s3,in comparison the Venetian is only a 3 stars
c25000188,s4,It is just everything to the maximum which leads to a lot less attention to detail
c25000188,s5,Our room had a broken cupboard knob and dental care packs lying in the room
c25000188,s6,Breakfast was a big let down
c25000188,s7,It lacks class but that is no wonder when you see its size
c25000188,s8,Ps
c25000188,s9,Be prepared there is no free Wifi in your room
c25000189,s1,My holiday has not started but I have already had a bad experience with the online booking system by the this hotel
c25000189,s2,I received an email from Venetianmacao
c25000189,s3,"com a couple of weeks ago promoting their Ice World Package  25 November, 2013 - 28 February, 2014"
c25000189,s4,"It says the package comes with all attractive freebies - water jet tickets, lunch for 2, ice world tickets (of course)"
c25000189,s5,"What it doesn't say is any blackout dates, not even in small prints"
c25000189,s6,"Yesterday, I decided to book my holiday through the link provided in the email"
c25000189,s7,"It all went well - I was given a ""best available rate"" so I happily submitted my persaonal and credit card information - until I realized that there was no confirmation screen or email"
c25000189,s8,I contacted the customers service by email today and was told that what I paid…
c25000190,s1,We had to wait in long queue for hotel Shuttle bus on arrival Macau Ferry Terminal and later had to queue for 45 minutes to check-in on arrival at the hotel
c25000190,s2,"Surprising, there was not a single staff attending to the queue"
c25000190,s3,Check-in process took 15 minutes and Check-in staff was not prompt and attentive as he did not provide the Ice World package we had paid
c25000190,s4,"I had to remind him to include the package in the hotel ""Passport"" issued"
c25000190,s5,Time wasted
c25000190,s6,The hotel should put up a lounge and provide some refreshment for the comfort of guests who are waiting to check-in
