c80000,s5,"The living room is huge, enough to receive guests for dinner",[living room][+],,,,,,,,,,,,
c48,s6,"Otherwise, this is a lovely hotel, a repeat stay for me, and I would definitely stay here if I came to Macau again",[stay][0],,,,,,,,,,,,
c2080,s3,"The staff in the lounge are very warm and thoughtful and go out their way to make you feel special! Let them know if you are celebrating a special occasion the staff organized everything for you, like Kota and Nicole",[staff][+],[lounge][+],,,,,,,,,,,
c3326,s2,We were warmly welcome by Hotel staff and the whole stay was seamless,[Staff][+],[stay][+],,,,,,,,,,,
c50093,s4,"I understood that Elite Member check-in counter is closed during night time but, staffs are don't care people who intervene the line",[staffs][-],,,,,,,,,,,,
c50360,s4,Even waffle-making is self service,[waffle-making][-],,,,,,,,,,,,
c3526,s6,The 29th floor room overlooked the Eifel tower and the hotel pools and was clean and comfortable,[pools][+],,,,,,,,,,,,
c14211,s4,"Breakfast buffet was very good with Chinese and International options and a freshly cooked station for eggs, omelettes and Chinese dishes. ",[Breakfast buffet][+],,,,,,,,,,,,
c13542,s4,"We took their shuttle bus to the Ferry terminal and then hopped on the shuttle buses of other hotels(Galaxy when we went to Tampa, Venetian to look around)",[shuttle bus][0],,,,,,,,,,,,
c60007,s1,Had a relaxing stay at the waterfront king room,[waterfront king room][+],,,,,,,,,,,,
c50295,s3,(no clear signage from 4F meeting room to guest room,[signage][-],,,,,,,,,,,,
c3629,s6,The check-in process took a bit longer than expected,[check-in][+],,,,,,,,,,,,
c80025,s3,"We met Catherine , Marzi and Andrew, the staff made up our room very clean and help us about the small pool inside the room with really good service mind",[staff][+],[room][+],[pool][+],[room][0],[service][+],,,,,,,,
c50055,s7,But food is good and if you like european breakfast it's good selection of food,[food][-],,,,,,,,,,,,
c11056,s4,Breakfast is good with a huge choice,[Breakfast][+],,,,,,,,,,,,
c42,s5,We were upgraded to 17/F executive level with river views,[executive level][0],[river views][0],,,,,,,,,,,
c50093,s7,"They saying due to high occupancy in hotel, they aren't available to upgrade the room and only can provide lower floor",[upgrade][-],,,,,,,,,,,,
c80063,s5,Shower room is amazing and can shower two people ,[Shower room][+],,,,,,,,,,,,
c5169,s3,but we still managed to get personalised service and the appropriate assistance from the appropriate staff staff when it was required,[service][0],[staff][0],,,,,,,,,,,
c50246,s5,Due to the reservation unprofessional mistake we could not get our suit which we reserved couple months ago,[reservation][-],,,,,,,,,,,,
c60096,s2,"The staff are exceptional, the rooms are fantastic, the view is simply stunning, the pool area is so peaceful and the service is excellent",[staff][+],[rooms][+],[view][+],[pool area][+],[service][+],,,,,,,,
c60148,s3,"Also, all other facilities in the hotel are well-equipped, we spent a nice evening in the lounge and a delicious breakfast in the Aurora",[facilities][+],[lounge][+],[breakfast][+],,,,,,,,,,
c4794,s6,you made the experience more pleasant :),[experience][+],,,,,,,,,,,,
c14452,s4,The rooms are very well appointed but slightly small,[rooms][+],,,,,,,,,,,,
c50242,s7,The check-in lines were too long,[check-in lines][-],,,,,,,,,,,,
c18604,s9,So only problem with the services if you are staying in 5star property,[services][-],,,,,,,,,,,,
c7317,s8,Service is always provided with a,[service][0],,,,,,,,,,,,
c50326,s2,"Sure the rooms are spacious, but they are average international class hotel rooms, the decor is nothing wow",[rooms][0],[decor][-],,,,,,,,,,,
c60000,s6,"Front desk service was efficient upon check in and check out, and there's a little kids corner to entertain young kids while waiting, which is very useful Housekeepers at evening were quite helpful too, being very friendly and thoughtful",[Front desk service][+],[check in][+],[check out][+],[Housekeepers][+],,,,,,,,,
c60012,s1,Every staff was very kind and helpful,[staff][+],,,,,,,,,,,,
c50238,s3,"However, the whole Sands Cotai complex reeks of cigarettes smell, including our non smoking room",[cigarettes smell][-],[non smoking room][-],,,,,,,,,,,
c3559,s6,"Hotel facilities - Since we are going on the weekdays so the hotel is not busy and we can totally enjoy the facilities like the gym room, swimming pool and outdoor jacuzzi",[facilities][0],[gym room][+],[swimming pool][+],[outdoor jacuzzi][+],,,,,,,,,
c50,s4,"He went out of his way to help me with my ferry tickets and drop me to the terminal , as I had leg cramps",[staff][+][u][p],,,,,,,,,,,,
c60022,s5,We went twice to the Spa and swimming pool facilities to enjoy the view and serene ambiance,[Spa][+],[swimming pool][+],[view][+],[ambiance][+],,,,,,,,,
c60002,s4,Believed that there were already thousand of reviews that  talks about the superior hardware and software so I am not gonna talk about these here,[hardware][+],[software][+],,,,,,,,,,,
c50148,s5,"There was no greetings when I went to Bene for breakfast, was left there not knowing whether I shall go in and find a seat directly all by myself or someone will usher me in",[greetings][-],[Bene for breakfast][-],,,,,,,,,,,
c50094,s5,"the room itself was large, but nothing that special and certainly not super luxe, the fittings etc look cheap and not high quality",[room][0],[fittings][-],,,,,,,,,,,
c52,s1,The staff were excellent especially Vincente and his staff in the dining room on 6th Floor,[staff][+],,,,,,,,,,,,
c50044,s5,The check in time for priority lane takes almost an hour which compare to all other hotels such as Parisian is too long and tedious,[check in][-],,,,,,,,,,,,
c15451,s4,A great experience staying in this hotel,[experience][+],,,,,,,,,,,,
c53,s4,hope to see you guys soon,,,,,,,,,,,,,
c10125,s6,Many choice of food from the internal buffet offer,[choice of food][+],[buffet][+],,,,,,,,,,,
c60083,s2,F&B:  Japanese buffet choices/ selections are very good,[F&B][+],[Japanese buffet choices][+],,,,,,,,,,,
c9335,s7,Check in was fast and very pleasant,[check in][+],,,,,,,,,,,,
c60102,s3,"The views to Macau central are panoramic and the hotel is well located to the temporary Ferry Wharf, Cotai and the various other Casinos and sights",[views][+],,,,,,,,,,,,
c15653,s3,The only fly in the ointment is the hotel check-in waiting time is too long the waste some time to play in the waiting area,[check in][0],,,,,,,,,,,,
c12692,s5,"The room cleaners are the unsung heroes who usually come in and do their job when we are not around, so it was nice to have the chance to meet Jay",[room cleaners][+],,,,,,,,,,,,
c58,s2,"For a quick visit, we felt the hospitality of the staff, very good food from the brassiere and most of all the view of the tower",[staff][+][u],[brassiere][+],[view][+],[food][+],,,,,,,,,
c20366,s3,one good thing about it is that there is a electronic map locator every 500 yards,[electronic map locator][+],,,,,,,,,,,,
c63091,s2,Check in was slow despite there having 6-7 front desk counters in service,[Check in][-],,,,,,,,,,,,
c50016,s4,"Staff can't speak English, service is slow",[staff][-],[service][-],,,,,,,,,,,
c5465,s10,The outdoor pool looks nice and big,[pool][+],,,,,,,,,,,,
c14,s6,"Staff on hand are very nice, helpful, and knowledgeable",[staff][+],,,,,,,,,,,,
c18869,s3,"It has unlimited  shopping, Casino and eating options",[shopping][+],[Casino][+],,,,,,,,,,,
c60079,s3,the morning breakfast is to die for just absolutely divine,[breakfast][+],,,,,,,,,,,,
c79,s6,"The Venetian Macau, whilst beautiful and expansive, missed the ""buzz"" you get in Vegas",[price][-][u],,,,,,,,,,,,
c50185,s5,The elevator is really a mess,[elevator][-],,,,,,,,,,,,
c80038,s3,every morning we enjoyed the breakfast in  Belon at 31st floor with a breathtaking view,[breakfast][+],[view][+],,,,,,,,,,,
c50357,s5,Biggest disappointment was the distance from the hotel rooms to where the breakfast was being served - a good 10minute walk As well as the lack of cuisine variety within the hotel area,[distance from the hotel rooms][-],[cuisine variety][-],,,,,,,,,,,
c7,s10,The only fail was with the house keeping,[house keeping][-],,,,,,,,,,,,
c50227,s5,Arrive late or well in advance and sign up for the SPG membership for a shorter check-in line,[check-in][0],,,,,,,,,,,,
c50069,s5,The service I encountered is quite similar to the check in process with a lot of people come and go by asking questions,[check in][0],,,,,,,,,,,,
c60159,s10,"The service was perfect, staff is very friendly and all spoke English",[service][+],[staff][+],,,,,,,,,,,
c50015,s10,I was surprised the servants couldn't  speak English,[servants][-],,,,,,,,,,,,
c78,s4,Room service was the best I have had and served in room like you are dining in a 5 star restaurant,[room service][+],,,,,,,,,,,,
c1191,s11,This is a wonderful and the best 5 stars resort for my frequent visit to Macau and it worths for every dollar I paid both for the service and facility in Conrad Macau,[visit][+],,,,,,,,,,,,
c60152,s12,"They got his size and preferences for toiletries and within 30 minutes returned with designer clothes, cologne, and other items We've never experienced such service",[toiletries][+],[service][+],,,,,,,,,,,
c50117,s2,"For check in, I showed passport then need wait 30min until receive room key",[check in][0],[room key][0],,,,,,,,,,,
c15336,s4,Huge variety of food at the Breakfast buffet at Spotlight.,[breakfast buffet][+],,,,,,,,,,,,
c50162,s5,Housekeeping had the slowest service,[Housekeeping][-],,,,,,,,,,,,
c19966,s4,"However, to get from our room to the pool area took not kidding - 45mins walking",[room][0],[pool][0],,,,,,,,,,,
c2016,s7,The rooms are enormous and lavishly decorated,[rooms][+],,,,,,,,,,,,
c17801,s8,"The casino is very big and has loads of people gambling, I am not interested in the casino so I'm unable to give any reviews or tips in regards to casino",[casino][0],[casino][0],[casino][0],,,,,,,,,,
c40,s3,not miss it's cuisine Resturant special golden peacock hotel but the only thing which pisses you off is check inn process which really slow,[restaurant][+],[check in][-],,,,,,,,,,,
c50374,s9,"the waiter then looked away from us, to make it obvious that he didn't want to be bothered with questions",[waiter][-],,,,,,,,,,,,
c60114,s2,Its just perfect The checkin was so smooth and they housekeeping were really good,[checkin][+],[housekeeping][+],,,,,,,,,,,
c15217,s16,The pool is just 0.7m-1.3m deep,[pool][0],,,,,,,,,,,,
c50010,s5,Our check-in was very unpleasant,[check-in][-],,,,,,,,,,,,
c72,s4,No complaints at all.,[experience][+][u],,,,,,,,,,,,
c507,s8,The room was spacious and clean,[room][+],,,,,,,,,,,,
c50315,s5,Wouldn't take the buffet breakfast if I needed to pay separately,[buffet breakfast][-],,,,,,,,,,,,
c11362,s2,"What a gorgeous property, immaculate services rendered, good shopping outlets and fantastic F&B choices",[service][+],[shopping][+],[F&B][+],,,,,,,,,,
c60148,s1,"I am the tourist from Hong Kong and my boyfriend chose Altira as for our accommodation in Macau~  Altira's staff has a high quality of service, they are really helpful and thoughtful, sometimes even humorous",[staff][+],[quality][+],,,,,,,,,,,
c6,s12,Check out was very good too and the management,[check out][+],,,,,,,,,,,,
c18208,s7,Felt like a shop floor of factory workers queuing up and the staff and everyone around all over the place to pick up food,[staff][0],,,,,,,,,,,,
c50384,s3,Checking in is like a cattle market or a pig farm,[Checking][-],,,,,,,,,,,,
c1752,s1,"fantastic comfortable hotel,, though needs to have a lounge ,, which they did but converted to a playing room",[lounge][0],,,,,,,,,,,,
c60047,s2,The indoor pool is gorgeous and very well maintained,[indoor pool][+],,,,,,,,,,,,
c1482,s3,"I am only staying in standard room but I already feel that it is extremely comfortable :) Tasteful room painting, quiet room, you barely can hear any noise outside your room",[standard room][0],[room painting][+],[room][+],,,,,,,,,,
c12840,s5,Great staff,[staff][+],,,,,,,,,,,,
c50244,s4,But having to wait in line for 45 minutes to check in  a hotel room is just unexpected,[check in][-],,,,,,,,,,,,
c14529,s2,The staffs are very professional and kind,[staffs][-],,,,,,,,,,,,
c72,s7,I can not fault this hotel in any way and I will return,[hotel][+][u],,,,,,,,,,,,
c60131,s4,Everything from the spectacular view from my room to the service to the amazing Italian restaurant exceeded expectations,[view][+],[room][+],[service][+],,,,,,,,,,
c1341,s3,"A special thank you to Francois, your efforts made my ""thank you weekend"" unforgettable",[staff][+][p],,,,,,,,,,,,
c61,s1,We had lots of fun in Parisian Macao,[experience][+][u],,,,,,,,,,,,
c80047,s3,"I think this hotel is the best hotel in the Galaxy and I recommend it Although I didn't sleep in the hotel, my friends said that the hotel room is big and beautiful",[room][+],,,,,,,,,,,,
c50306,s6,It seems to me the hotel has a shortage of cleaner staff because their face looklike very tired at that time,[cleaner staff][-],,,,,,,,,,,,
c50181,s3,Staff at the reception didn't give priority to my call when I informed him that I was locked in my room,[Staff at the reception][-],,,,,,,,,,,,
c3851,s7,Service is good and courteous though I was a bit upset when they requested me to check out at 11am because business was just too good the following day,[Service][+],,,,,,,,,,,,
c80003,s3,Thank you for the amazing service and experience,[service][+],[experience][+],,,,,,,,,,,
c55,s10,Washroom is equipped with all the necessary amenities.,[washing room][+],[amenities][0],,,,,,,,,,,
c50041,s8,But totally unprofessional service from the staff is unacceptable in the hotel like this,[service][-],[staff][-],,,,,,,,,,,
c50223,s3,The check in took amazingly long - no idea what they where doing there,[check in][-],,,,,,,,,,,,
c50332,s1,We checked in on the Club floor which was fast and easy,[checked in][0],[Club floor][0],,,,,,,,,,,
c50287,s6,"The room was spacious, but rather old",[room][0],,,,,,,,,,,,
c6052,s1,Wifi is complimentary and fast.,[wifi][0],,,,,,,,,,,,
c6,s7,The humming noise from the air-conditioning vent was too noisy to ignore,[noise][-],[air-conditioning vent][-],,,,,,,,,,,
c1103,s7,shuttle service always available to transit guest from Hotel to another Hotel and 5-8 mins to Macau International Airport and Taipa Ferry Terminal,[shuttle][+],,,,,,,,,,,,
c21186,s3,"All rooms available are suites and generally good value, given their size and other amenities; just like in Vegas",[rooms][0],[suites][+],[amenities][+],,,,,,,,,,
c9837,s1,"Highly appreciated for the front desk service, particularly Amy for her thoughtful and helpful, it makes my trip more enjoyable and memorable",[front desk service][+],[trip][+],,,,,,,,,,,
c21014,s9,"Had a good meal there and so did many other customers"", '_'",[meal][+],,,,,,,,,,,,
c50239,s3,Food always cold and not replenished enough,[Food][-],,,,,,,,,,,,
c16150,s9,"Free shuttle bus services from hotel to ferry pier is', '_'",[shuttle bus][0],,,,,,,,,,,,
c60070,s8,"Nonetheless, the staffs handled the situation very well and we were treated nicely and very welcome",[staffs][+],,,,,,,,,,,,
c60157,s5,comfortable bath tub and rain shower,[bath tub][+],[rain shower][+],,,,,,,,,,,
c9,s4,We are Thank you to the staff for a great stay,[staff][+],[stay][+],,,,,,,,,,,
c50318,s5,"So on Saturday the one pool was packed, they had one waiter for poolside drinks and two pool attendants which was nowhere near enough",[pool][-],[waiter][-],[poolside drinks][-],[pool attendants][-],,,,,,,,,
c6,s3,But then one is in Macau for other reasons and not just just admiring the room decor and having a bath every hour,[decor][+],,,,,,,,,,,,
c80043,s2,Staff was really friendly and treated us without any hesitation unlike in any other overcrowded hotel it may get,[Staff][+],,,,,,,,,,,,
c2,s8,I love the suite,[suite][+],,,,,,,,,,,,
c5726,s6,Room was as advertised with comfy bed and its bathroom was spacious equipped with amenities,[Room][+],,,,,,,,,,,,
c8,s7,"thankfully, we were still in Venetian area, and one of the staff of Venetian Hotel saw us stepped down from the taxi with lots of luggages, and he helped us to find free shuttle bus to Macau Taipa Ferry Terminal",[staff][+],,,,,,,,,,,,
c50241,s5,"We consider the hygiene issue & ""no brave"" to use the bathtub",[hygiene issue][-],[bathtub][-],,,,,,,,,,,
c10315,s2,The bed is very comfortable with deluxe bedding products,[bed][+],,,,,,,,,,,,
c67,s3,"The rooms are large, the hotel is walking distance to several other 5-star properties and close to the World of Dreams that has the Water Show",[room][+],[location][+][u],,,,,,,,,,,
c50095,s4,"Also, they are under staffs to serve many tables",[staffs][-],,,,,,,,,,,,
c50294,s6,The swimming pools there all small ones,[swimming pools][-],,,,,,,,,,,,
c60063,s2,Great bed  huge comfortable couches with views across the water facing mainland Macau,[couches][+],[views][+],,,,,,,,,,,
c12745,s5,It was the afternoon tea hour and I was invited to have a afternoon tea when I was waiting my room to be inspected,[afternoon tea][0],[room][0],,,,,,,,,,,
c5169,s4,"The gymnasium and extensive pool facilities were also inspiring during this \'last of the hot weather"" change of season time of year.",[gymnasium][+],[pool facilities][+],,,,,,,,,,,
c20880,s6,The breakfast buffet has three options the biggest spread being the most chaotic in their cafe.,[breakfast buffet][0],[café][0],,,,,,,,,,,
c50190,s5,At night we rang the room service and request for a dozen bottles of beer,[room service][-],,,,,,,,,,,,
c4749,s3,Service of the lady at the front desk is good,[service][+],,,,,,,,,,,,
c27,s3,I think the highlight was the Signature Massage in the spa - June was my therapist and I was really impressed with her technique and attention to making sure that I enjoyed,[massage][+],[therapist][+],,,,,,,,,,,
c50088,s6,1st call Around 12:40am told reception lady and she said she__l look into it,[reception][0],,,,,,,,,,,,
c60126,s2,The staff were really friendly and the swimming pool was awesome i particularly the music every time you went under the water it was really relaxing,[staff][+],[swimming pool][+],,,,,,,,,,,
c80028,s7,"Thank you so much for the housekeeping, Mr. Warlie and Mr.Marlow",[housekeeping][+],,,,,,,,,,,,
c60066,s3,Dessert is well presented and surprisingly by the container to display such a magical piece,[Dessert][+],[container][0],,,,,,,,,,,
c60040,s6,The team helped us to call for taxi and load our luggages in,[team][+],,,,,,,,,,,,
c15177,s2,Had a really lovely and pleasant stay here,[stay][+],,,,,,,,,,,,
c50006,s7,"At the end, I can get a room I booked, but it's a bit non professional staff process my booking ",[staff][-],,,,,,,,,,,,
c1746,s5,The rain shower is massive and can easily fit 6 adults inside,[shower][+],,,,,,,,,,,,
c60081,s3,The room was very comfortable and spacious with nice cosmetics,[room][+],[cosmetics][+],,,,,,,,,,,
c60120,s2,PRO's: - High comfort rooms - Gorgeous swimming pool/spa/changing room - Fantastic view - Great in-depth interior design - Very friendly and helpful staff ,[rooms][+],[swimming pool][+],[spa][+],[changing room][+],[view][+],[interior design][+],[staff][+],,,,,,
c50328,s7,Poor hardware - Poor noise insulation in Room 3601,[hardware][-],[noise insulation][-],,,,,,,,,,,
c38,s2,The ambience is goodd but the Gondola ride is not worth the money spent,[ambience][+],[price][-][u],,,,,,,,,,,
c50145,s1,One of the worse swimming pool in a hotel we have ever experienced,[swimming pool][-],,,,,,,,,,,,
c80058,s6,Limo was arranged to pick me up upon arrival (but I believe there is shuttle bus that will take you from the ferry terminal to the hotel),[Limo][+],,,,,,,,,,,,
c80037,s2,"I was amazed with its beautiful, elegant and big rooms",[rooms][+],,,,,,,,,,,,
c50052,s6,There's no other hotel like Grand Sheraton has no seat area/sofa for the hotel guest unless you are their Marriott Bonvoy member,[seat area][-],[sofa][-],,,,,,,,,,,
c98,s5,"The hotel rooms are adequately sized, if not very large",[room][0],,,,,,,,,,,,
c49,s3,Mall is good too,[mall][+],,,,,,,,,,,,
c50078,s6,) and I've told the staff about the problem numerous times,[staff][0],,,,,,,,,,,,
c5808,s3,"He is very friendly, kind, and the service from him is great",[staff][[p][+],,,,,,,,,,,,
c6383,s5,The bathroom area is big with strong water pressure which I like the most,[bathroom][+],,,,,,,,,,,,
c4749,s6,"Instead of the usual check out point, they asked me to check out using the self checkout on the LCD screen",[check out][0],,,,,,,,,,,,
c50147,s5,"Alternative arrangements were made but we really didn't care for the large, noisy atmosphere of Xin",[atmosphere][-],,,,,,,,,,,,
c60029,s2,Not to forget the amazing view from the room and indoor swimming pool Service staff were all helpful and friendly,[view][+],[room][+],[indoor swimming pool][+],[Service staff][+],,,,,,,,,
c60032,s2,The facilities and design is great and feel relaxing during the stay,[facilities][+],[design][+],,,,,,,,,,,
c80035,s3,Banyan Tree has all the facilities you will want and need for an unforgettable stay,[facilities][+],,,,,,,,,,,,
c64,s2,"The hotel offers a complimentary shuttle from the ferry terminal but its a little confusing to find and be very forewarned the service of these buses are awful, they do not assist you with your luggage, the drivers don\'t smile and they want you off their buses ASAP",[shuttle bus][c],[navigation][-][u],[staff][-][u],[drivers][-][u],,,,,,,,,
c50054,s3,"After we've checked in and got our room (no2860), we found used slippers underneath the armchair, the safety door lock doesn't function properly and the shower drips all over the place",[used slippers][-],[armchair][0],[safety door lock][-],[shower][-],,,,,,,,,
c2080,s4,"A big thank you to club manager Nicole, and her team, they really made a memorable stay for us",[stay][+],,,,,,,,,,,,
c80021,s2,"very nice Room comes with a mini swimming pool, nice bath tub",[Room][+],[swimming pool][+],[bath tub][+],,,,,,,,,,
c50197,s2,The lobby is too crowdede and most of the staffs do not speak english,[lobby][-],[staff][-],,,,,,,,,,,
c50131,s8,The ground floor which includes the check in counters and casinos is always like shopping on Christmas Eve,[check in counters][-],,,,,,,,,,,,
c69,s1,We stayed at the Sofitel in Macau in January and had a great stay,[stay][+],,,,,,,,,,,,
c12522,s7,View from window over old Macau,[view][+],,,,,,,,,,,,
c50294,s4,There were several gray marks on the wall,,,,,,,,,,,,,
c80070,s4,Bathroom was also something else with outstanding views over the Galaxy resort,[Bathroom][+],[views][+],,,,,,,,,,,
c5284,s3,"The check in and out are really strict with the time but can be done fast,check out can be done just by return the card to the express check out box",[check in][0],[check out][0],,,,,,,,,,,
c832,s1,If you are looking for a luxury hotel with true 5 star service when in Macau  then the Conrad is the place,[service][+],,,,,,,,,,,,
c50196,s6,"There is no drinks in fridge, and the minibar is at economic hotel level",[drinks in fridge][-],[minibar][-],,,,,,,,,,,
c4165,s7,"Shower temp was not stable, also there is an ashtray in my room , I guess this is not a smoke-free hotel",[Shower temp][-],,,,,,,,,,,,
c50024,s2,I don't think it is worth the price,[price][-],,,,,,,,,,,,
c60013,s2,The hotel itself is amazing and every single staff is very professional and well-trained,[staff][+],,,,,,,,,,,,
c1341,s6,The room we got upgraded to was huge with a super bathroom and bedroom,[room][0],[bathroom][+],[bedroom][+],,,,,,,,,,
c3684,s2,The location is very strategic and convenient for exploring Macau,[location][+],,,,,,,,,,,,
c60074,s3,"We were escorted up to reception on level 38, offered water and checked-in promptly",[checked-in][+],,,,,,,,,,,,
c17,s2,"Getting from Hong Kong to Macau via the water jet was fine, quick and efficient and getting through customs in Macau was really quick, we then got on a free curtesy bus to the Venetian which was all very efficient, so that part was all good",[curtsey bus][+],,,,,,,,,,,,
c50138,s4,"Our upgraded room to a suite was good however I had booked a room for 3 people as my sister-in-law was sharing and they had made no provisions for this ie extra towel, dressing gown, bathroom soaps, glass etc",[room][0],[suite][0],[towel][-],[dressing gown][-],[bathroom soaps][-],[glass][-],,,,,,,
c50230,s6,Once in the room we were called by the hotel and told that the 4KHKD was on top of what was quoted for the rooms we had originally booked,[room][0],[rooms][0],,,,,,,,,,,
c60151,s1,"what can you not say about this hotel,  We have stayed at many great 5 star hotels around the world, Peninsulars, orientals, etc, but the service in this hotel left them in a wake",[service][+],,,,,,,,,,,,
c50303,s3,Room service take forever and the rooms had rapidly deteriorated since opening a few years ago,[Room service][-],[rooms][-],,,,,,,,,,,
c60037,s7,"The hotel was fragrant, and the amenities and the prepared tea were excellent",[amenities][+],,,,,,,,,,,,
c16066,s3,trying to find your way around is difficult I struggle to get my head around the enormity of it here and what makes it frustrating is that so many staff do not speak English so cannot direct you when you get lost which is quite often,[staff][-],,,,,,,,,,,,
c50050,s3,When we arrived the hotel lobby and noticed that there were crowded with people,[lobby][-],,,,,,,,,,,,
c18960,s7,"The staff proved to be extremely kind and helpful, the service was excellent: the hotel provided free transportation to and from the ferry pier and a very handy luggage storage after check out",[staff][+],[service][+],[check out][0],,,,,,,,,,
c32,s1,"The standard of the room itself was great and although all the facilities such as the gym, pools, sauna and even the room were very similar to the sister hotels",[room][+],[facilities][0],[gym][0],[pools][0],[sauna][0],,,,,,,,
c2016,s4,No coffee or food voucher we were simply told to go to the casino and wait,[coffee][0],[food voucher][-],,,,,,,,,,,
c50209,s2,Free shuttle bus available to Galaxy area,[shuttle bus][0],,,,,,,,,,,,
c11790,s3,The food was great but the star of the show is the hairy crabs,[food][+],[hairy crabs][+],,,,,,,,,,,
c6143,s7,I asked them for their manager and the staff bluntly replies that the manager sits behind in the back office without lifting his head,[staff][-],,,,,,,,,,,,
c927,s3,"We had a nice, super comfortable bed",[bed][+],,,,,,,,,,,,
c1691,s9,Our room had an excellent view,[room][+],[view][+],,,,,,,,,,,
c50367,s4,The evening food in the lounge was awful and basically 'mall foodcourt' quality at best catering exclusive for Asian guests with virtually no international choice (which you would not expect at a Sheraton),[food][-],[lounge][-],,,,,,,,,,,
c60107,s1,i like the cozy rooms in spa,[rooms in spa][+],,,,,,,,,,,,
c80065,s5,The pools were amazing,[pools][+],,,,,,,,,,,,
c50095,s1,I had Feast dinner buffet at Sheraton Grand in Cotai Macau was terrible as they have long queue to wait for the table,[queue][-],,,,,,,,,,,,
c50347,s1,Check in took almost an hour,[Check in][-],,,,,,,,,,,,
c14654,s5,Electronic curtain is nice,[curtain][+],,,,,,,,,,,,
c60132,s3,The moment we reached the hotel the personalised service  shown by the staff is the best i have experienced so far in all my trips around the world,[service][+],[staff][+],,,,,,,,,,,
c42,s3,We went on a public holiday and it was a bit chaotic at lobby reception area,[lobby][-],,,,,,,,,,,,
c50164,s5,"If we didn't remind the staff, he totally forgot and treated us with no breakfast",[staff][-],[breakfast][-],,,,,,,,,,,
c80072,s1,Booked in for a birthday celebration and couldn't have asked for a better experience,,,,,,,,,,,,,
c50116,s7,I called Guest Services immediately,[Guest Services][-],,,,,,,,,,,,
c60109,s2,"And to capitalize on the great view, the hotel provides in-room breakfast as part of the room package",[view][+],[in-room breakfast][+],,,,,,,,,,,
c50056,s4,Shavers quality was not ok,[Shavers quality][-],,,,,,,,,,,,
c50002,s2,"The rooms are below par, the service is missing and there is very little ambience or atmosphere",[rooms][-],[service][-],[ambience][-],[atmosphere][-],,,,,,,,,
c80000,s9,"Lastly, I must say banyan tree has one of the most impressive spas I've ever seen",[spas][+],,,,,,,,,,,,
c13,s1,excellent resort to spend time with your family,[resort][+],,,,,,,,,,,,
c14379,s3,And the front desk staffs are warm and friendly,[front desk][+],[staffs][+],,,,,,,,,,,
c60103,s3,Memorable and romantic night view,[view][+],,,,,,,,,,,,
c92,s1,Our experience & expectations towards Sofitel Ponte is total disappointment,[experience][-],,,,,,,,,,,,
c80069,s6,The food in the restaurant was great,[food][+],[restaurant][+],,,,,,,,,,,
c10962,s5,"While she accompanied me on my journey in Macao, she told me stories of this city from the past and present",[staff][0][p],,,,,,,,,,,,
c4252,s2,"They gave us early check in and also late checkout gaha thank you front office Luke, Kelvin for their sweet service",[check in][+],[check out][+],[staff][+][p],,,,,,,,,,
c60093,s7,"It was way more than I expected: stunning city and water views looking over the harbour and casinos on the other side, comfortable room with a cloak room, the bathtub (OMG) in the bathroom can probably fit 6 people inside",[views][+],[room][+],[cloak room][+],[bathtub][+],,,,,,,,,
c50028,s7,Room service is pricey and the food isnt good  Now for the good: The location is superb The hotel grounds is lovely,[Room service][-],[food][-],,,,,,,,,,,
c50205,s6,Minibar was EMPTY,[Minibar][-],,,,,,,,,,,,
c50231,s1,"No service, not due to the employees",[service][-],[employees][0],,,,,,,,,,,
c3382,s11,The restaurant is playing some canton pop music which did not match the atmosphere at all,[atmosphere][-],,,,,,,,,,,,
c50006,s3,"In fact, I don't feel it is faster with only 2 staffs there and feel inexperience",[staffs][-],,,,,,,,,,,,
c50274,s6,"Unfortunately, staff cannot meet the basic service standard and it's totally disappointing everyone of us",[staff][-],[service standard][-],,,,,,,,,,,
c2090,s6,My husband and I wondered why Conrad Macao hires someone who is so inexperienced and with such poor manner,[staff][-][p],,,,,,,,,,,,
c12345,s1,"It was a super nice I would like to say didnt expect it would be my best stay in hotel ever in my life me and my wife enjoy everything about the hotel so much they got everything u need nice and clean room, friendly staffs, casino, food, transportation free wifi every corner everything u need and want they have",[stay][+],[room][+],[staffs][+],[casino][+],[food][+],[transportation free wifi][+],,,,,,,
c12692,s4,I would also like to give a special mention to my room cleaner Jay who was a really friendly guy and sorted out the coffee machine when I couldn't get it working,[room cleaner][+],[coffee machine][0],,,,,,,,,,,
c50035,s100,"This was not even as check in first opened, but several hours later",[check in][-],,,,,,,,,,,,
c62,s2,We have seldom experienced such space and classy ambience in similar hotels,[space][0],[ambience][+],,,,,,,,,,,
c36,s2,"It's always a pleasure for me to stay at the GH in Macau: great location (close to the casions, the shows and good restaurants - but away from the (cheap) mass-tourism",[location][+],[show][+],[restaurant][+],,,,,,,,,,
c14452,s3,It has a Michael Jackson gallery as well as outdoor pools,[gallery][0],[outdoor pools][0],,,,,,,,,,,
c60104,s1,"First Impression: All the staff dress smartly, fully alert, attention to details with great customer service",[staff][+],[service][+],,,,,,,,,,,
c28,s1,"But to really make the most of it, at least stay for 3 nights and then you'd enjoy the gambling, shops and the food",[gambling][+],[shop][+],[food][+],,,,,,,,,,
c60127,s8,"The amazing bathroom has a shower, dual sinks, and a tub big enought to easily fit 2 adults",[bathroom][+],,,,,,,,,,,,
