c80018,s6,thank u banyan tree Macau and housekeeping team,[housekeeping][+],Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
c50575,s4,The staff was pretty slow and their English level was far from the proper standard,[staff][-],,,,,,,,,,,,
c5047,s6,the offering focused on fresh seafood along the usual buffet items,[buffet][+],,,,,,,,,,,,
c80053,s9,Saffron Restaurant located at the lobby is a great experience for authentic Thai cuisine,[Restaurant][+],[lobby][+],[cuisine][+],,,,,,,,,,
c50111,s5,Although in the morning I saw their staff cleaning the room,[staff][0],,,,,,,,,,,,
c20717,s7,It is the best show on earth,[show][0],,,,,,,,,,,,
c59,s10,Good thing somebody approach us and offer some drinks,[service][+][u],,,,,,,,,,,,
c50093,s7,"They saying due to high occupancy in hotel, they aren't available to upgrade the room and only can provide lower floor",[upgrade][-],,,,,,,,,,,,
c50231,s2,Noisy rooms farrrrrrr too long waiting time @ check In,[rooms][-],[check In][-],,,,,,,,,,,
c50269,s4,"However, there are small insects came out from the tissue box in the toilet",[tissue box][-],[toilet][0],,,,,,,,,,,
c50583,s6,Housekeeping girl provided nil service and only told us about the wrong direction and we have to deal with this through_,[Housekeeping][-],[service][-],,,,,,,,,,,
c80014,s7,"The heated pool in the room added such a luxurious touch, and was great to come home to each night It was really relaxing to sink in and take in the views of the changing Macau landscape",[pool in the room][+],[views][+],,,,,,,,,,,
c50161,s9,"Moreover, I was able to find the burnt stain on the carpet (3-4 spots)",[carpet][-],,,,,,,,,,,,
c3181,s1,very good experience by Hyatt Macau,[experience][+],,,,,,,,,,,,
c50664,s2,"But my experience was when I entered the room, the size and view of room were totally disappointed",[size][-],[view][-],,,,,,,,,,,
c50101,s5,"Carpets were dirty, no electric kettle or tea bags in the room and no mini bar to go back to in case you feel hungry in the night",[Carpets][-],[electric kettle][-],[tea bags][-],[mini bar][-],,,,,,,,,
c60053,s6,Great in-room dining selections and food quality as well,[in-room dining][+],[food quality][+],,,,,,,,,,,
c4957,s1,At feast buffet we enjoyed great meals at good mood,[feast buffet][+],,,,,,,,,,,,
c50015,s5,"I asked if there was any upgrade during in person check in, the check in person immediately told me no without even looking the computer",[upgrade][-],[check in person][-],,,,,,,,,,,
c21197,s4,"For some reason, even after the third days, we still found our self got lost in between all of those gates and when we tried to asked anyone for help, no one seemed understand us",[gates][0],,,,,,,,,,,,
c50104,s2,"As an SPG Platinum Member, I almost always get upgraded to the Executive Suite (a big room that comes with a living room, media room, en-suite bath and view of the Cotai Strip), which makes me come back and stay here all the time",[upgraded][0],[living room][0],[media room][0],[en-suite bath][0],[view][0],,,,,,,,
c50136,s5,Best of all the system did not show it was my fiance's birthday even though she is a spg member and the booking was on her account and I had to separately go and ask the service desk if they could arrange for something to make her feel special,[service desk][0],,,,,,,,,,,,
c50299,s2,"First, the checkin experience was long, so long",[checkin][-],,,,,,,,,,,,
c50742,s5,Bathing amenities felt cheap,[Bathing amenities][-],,,,,,,,,,,,
c96,s2,Rooms here are approx 2000 hkd per nite,[rooms][0],,,,,,,,,,,,
c7670,s2,And we can walk to Rua da Cunha in around 10mins,,,,,,,,,,,,,
c50304,s2,"Free wifi very unstable, each time needed to reactivate the wifi while reading each whatsapp message",[Free wifi][-],,,,,,,,,,,,
c5,s1,Spacious rooms with comfortable beds,[room][0],[bed][+],,,,,,,,,,,
c45000028,s4,"Unfortunately, upon arrival around 12noon, according to the Front Desk staff, no room is ready yet which, of course, we understand since 3pm is the standard checkin time",[Front Desk staff][-],[room][-],,,,,,,,,,,
c3382,s7,The only thing disappointed us was the meal we had in the Peking Restaurant on the lobby floor,[meal][-],,,,,,,,,,,,
c28,s2,What surprised me was the in-room dining,[in room dining][0],,,,,,,,,,,,
c16249,s1,Stayed for 2 nights at this hotel and I was impressed with the deco and facilities of the hotel,[deco][+],[facilities][+],,,,,,,,,,,
c60030,s1,"Excellent services and room condition, outstanding waterfront view, michelin starred restaurant, but You might feel inconvenience moving by free shuttles",[Excellent][+],[room condition][+],[waterfront view][+],[restaurant][+],,,,,,,,,
c80056,s7,"Thanks Banyan Tree, great experience",[experience][+],,,,,,,,,,,,
c60079,s2,"costs as much as other hotels but the rooms, views and the space is amzaing",[costs][+],[rooms][+],[views][+],[space][+],,,,,,,,,
c50524,s4,Very few english speaking staff and so in-room dining is an experience in itself,[in-room dining][-],,,,,,,,,,,,
c50322,s4,I was overall happy with our stay except for the cleanliness of the shower,[cleanliness of the shower][-],,,,,,,,,,,,
c50037,s2,The corridor at the on smoking floor stinks with cigarette stench,[corridor][0],[smoking floor][0],[cigarette stench][-],,,,,,,,,,
c83,s2,The casino floors to the facade to the rooms are super for the entire family,[casino floors][+],[facade][0],[rooms][0],,,,,,,,,,
c5293,s3,"very friendly staffs, nice rooms ana amenities and highly recommend FO satff Erika to look fir her smwhen guys wanna stay in Sheraton Macao",[staffs][+],[rooms][+],[amenities][+],,,,,,,,,,
c50199,s2,"Check-in process takes forever and staffs are pretty ""plastic"" and have no sincerity in helping you out",[Check-in process][-],[staffs][-],,,,,,,,,,,
c50730,s5,Full of non hotel staff soliciting and approaching you to sell services and accommodation at other hotels,[staff][-],,,,,,,,,,,,
c50123,s3,"There are multiple elevator banks, the least that could be done is to have someone guide after check in, which one is to be used!",[elevator banks][0],[check in][0],,,,,,,,,,,
c50133,s3,I didn't know much about Macao so location of this hotel wasn't too good for me,[location][-],,,,,,,,,,,,
c50135,s2,"Checkin staff bad attitude, look like don't want to work",[staff][-],,,,,,,,,,,,
c12684,s6,Hotel provide shuttle to Macau Ferry Terminal every 30 minutes,[shuttle][0],,,,,,,,,,,,
c13542,s2,amenities were 5 star,[amenities][+],,,,,,,,,,,,
c50485,s7,The staff was overlooked to clean up our room,[staff][-],[room][-],,,,,,,,,,,
c6701,s1,We had a great stay,[stay][+],,,,,,,,,,,,
c3634,s4,"Easy access to shops, restaurants and casino",[access][+],[shops][0],[restaurants][+],[casino][+],,,,,,,,,
c50027,s4,One of the email mentioned they have a checkin counter - JW Marriott Bonvoy Counter to enhance an better arrival experience,,,,,,,,,,,,,
c50069,s4,"Check out - the first time when I stayed at this hotel, I personally went to the front desk to experience the check out process",[Check-out][-],[front desk][0],[check out][0],,,,,,,,,,
c50074,s7,"3) the staff who came to give us extra 2 towels, 1 tube each - shower, shampoo, conditioner was very rude",[towels][0],[staff][-],[conditioner][0],[shampoo][0],,,,,,,,,
c80070,s3,The plunge pool in the middle of the Suite was unique and a great way to relax in,[plunge pool][+],[suite][+],,,,,,,,,,,
c50056,s3,I had a slight mini Eiffel tower view and the room was quiet and clean,[room][0],[mini Eiffel tower view][0],,,,,,,,,,,
c50274,s1,Unorganised arrangement when checking in today,[checking in][-],,,,,,,,,,,,
c1746,s2,I stayed in a King suite which was MASSIVE comfortable and clean,[suite][+],,,,,,,,,,,,
c50282,s4,Good location close by shopping malls and restaurants but wouldnt be my first choice of hotels in Macau,[location][0],[shopping malls][0],[restaurants][0],,,,,,,,,,
c60006,s2,Room - size is really good,[Room - size][+],,,,,,,,,,,,
c5726,s6,Room was as advertised with comfy bed and its bathroom was spacious equipped with amenities,[Room][+],,,,,,,,,,,,
c16469,s1,Food was amazing and service was fantastic from Amy Zhong,[Food][+],[service][+],,,,,,,,,,,
c19713,s13,"tatally a different ambience and the greatest gambling joints in', '_'",[ambience][0],,,,,,,,,,,,
c50319,s2,First off I could not find one picture on their website that looked like the room I was given,[room][0],,,,,,,,,,,,
c19273,s4,"It allows us to get to use the facilities before the official check in time , which we can fully utilize the limited time we stay in Macau",[facilities][+],[check in][0],,,,,,,,,,,
c99,s3,Poor ambiance ad not much of paris in that casino,[ambience][-],,,,,,,,,,,,
c45000036,s5,The room was ok but we expected better from the hyatt,[room][-],,,,,,,,,,,,
c43,s4,And the view was really nice which is facing to founrain,[view][+],,,,,,,,,,,,
c50286,s7,"at one part of the lobby, There was also a small booth giving out cups of marshmallow and popcorns for kids",[lobby][0],,,,,,,,,,,,
c84,s2,We were there for 4 nights each time and could not have been happier with the place,[experience][+][u],,,,,,,,,,,,
c50351,s1,"we're staying here for 4 nights great room,facilities and everything that's true but on our second night we came back to the room and the keycard doesnt work we called the lobby and they had us wait for half an hour",[room][0],[facilities][0],[keycard][-],[lobby][-],,,,,,,,,
c63091,s3,There is limited seating area in the main lobby so our parents have to stand for an hour while waiting for us to check in,[main lobby][-],[seating area][-],,,,,,,,,,,
c1710,s3,"My brother and I are diamond members, our rooms were upgraded to suites, which were spacious and elegantly decorated",[suites][0],,,,,,,,,,,,
c98,s5,"The hotel rooms are adequately sized, if not very large",[room][0],,,,,,,,,,,,
c1797,s4,And the hotel knows what ferry I am coming in on and is waiting for my check-in,[check-in][0],,,,,,,,,,,,
c1748,s3,"The room set up and design was great, just loved everything about our time here (except they could have been a bit more lenient with their check out time",[room set up][+],[design][+],[check out][0],,,,,,,,,,
c5169,s2,"The Hotel was busy , indeed humming with activity",,,,,,,,,,,,,
c50000,s3,I have uploaded the TV channel list and laundry price list,[TV channel list][0],[laundry price list][0],,,,,,,,,,,
c50338,s5,"Btw, I accidentally dropped something under bed, and accidentally found a used comb under the bed I think the used comb had been there for a long time, that comb covered by thick dust!!!! (if management saw_",[bed][0],[used comb][-],,,,,,,,,,,
c80012,s4,"Staff is super nice and friendly, especially the manager Marcos who is very professional and he gave us many useful recommendations",[Staff][+],[manager][+],,,,,,,,,,,
c50714,s8,"First, I don't like the breakfast set-up, due to high occupancy it was set in a ballroom, which made me feel no privacy at all",[breakfast set-up][-],,,,,,,,,,,,
c6745,s2,Check in was a little complicated at start as I didn't see the special check in area for suites and executive rooms,[Check in][0],,,,,,,,,,,,
c50314,s5,"For example, in this hotel in a room for two people, they only had 2 bath towels, 2 hand towels and two face towels",[room][0],[bath towels][0],[hand towels][0],[face towels][0],,,,,,,,,
c6875,s2,But the service is impeccable,[service][+],,,,,,,,,,,,
c50020,s1,"After an exceptional stay at the Sheraton Nanshan, this property fell short in welcoming me as a Lifetime Titanium Elite guest",[welcoming][-],,,,,,,,,,,,
c50259,s3,Next day the room was not cleaned and after we approached a cleaner in the late afternoon and requested the towels to be changed we were told it would be done,[room][-],[cleaner][0],[towels][0],,,,,,,,,,
c50190,s3,"However, the reception desk was very stupid and slow",[reception desk][-],,,,,,,,,,,,
c8697,s5,"Being an SPG member, there was an area provided specifically for SPG members to check in and in this regard, it was perfect and the staff that greeted us and checked us in was warm and friendly",[check in][0],[staff][+],,,,,,,,,,,
c50110,s5,"Staff called front desk but no one picked up, and my wife and two toddlers had to wait like denied morons while other guests with breakfast vouchers were served",[Staff][0],[front desk][+],[breakfast vouchers][0],,,,,,,,,,
c90,s7,"Great food court on level 3 of the hotel lots of choices from Chinese, Vietnamese, Indian, Italian cuisine at reasonable prices",[Food court][0],[chinese][0],[Vietnamese][0],[Indian][0],[prices][+],,,,,,,,
c18666,s1,"Really this is one whole package entertainment hotel, casino, shopping centre, restaurant, sport center, arcade",[casino][0],[shopping centre][0],[restaurant][+],[sports center][0],[arcade][0],,,,,,,,
c60127,s6,The room was very modern and well layed out,[room][+],,,,,,,,,,,,
c50718,s6,The staff was poorly trained and did not understand how SPG Cash and Points works,[staff][-],,,,,,,,,,,,
c60022,s9,"To all Altira staff that were so nice and obliging, a sincere thank you for the experience",[staff][+],,,,,,,,,,,,
c7403,s3,This greatly reduced the time of waiting for check in because the hotel is rather big and there was a long queue waiting for check-in,[check in][0],[queue][0],,,,,,,,,,,
c50307,s7,The overcrowding was bad especially in the lobby and lifts,[lobby][-],[lifts][-],,,,,,,,,,,
c50700,s11,The door is very thin and basically you can hear everything that goes on in_,[door][-],,,,,,,,,,,,
c25,s1,"The rooms are not super large, but definitely manageable",[room][c],,,,,,,,,,,,
c60120,s2,PRO's: - High comfort rooms - Gorgeous swimming pool/spa/changing room - Fantastic view - Great in-depth interior design - Very friendly and helpful staff,[rooms][+],[swimming pool][+],[spa][+],[changing room][+],[view][+],[interior design][+],[staff][+],,,,,,
c62,s2,We have seldom experienced such space and classy ambience in similar hotels,[space][0],[ambience][+],,,,,,,,,,,
c17218,s5,Only room spacy than other hotel,[room][0],,,,,,,,,,,,
c50567,s4,Check-in was bit confusing as I was directed to the spg lounge instead of the club lounge,[Check in][-],,,,,,,,,,,,
c208,s1,My family and I stayed in a suite for two nights,[suite][0],,,,,,,,,,,,
c11562,s4,"When we bought the package, it included breakfast or lunch",[package][0],[breakfast][0],[lunch][0],,,,,,,,,,
c15336,s8,I found this to be very odd as people staying in the other tower had access and all the other facilities are shared,[experience][-][u],,,,,,,,,,,,
c50222,s3,I stayed for two nights but breakfast vouchers were missing for one of the days,[breakfast vouchers][-],,,,,,,,,,,,
c33,s3,"When we checked in I asked them just to make sure I was on the 75th anniversary package which in included daily breakfast/lunch, ferry tickets back to Hong Kong and sheratons anniversary gift but I was told no I was on a room only tariff",,,,,,,,,,,,,
c60060,s2,"Hotel room was beautiful, and breakfast is in and was really nice",[room][+],[breakfast][+],,,,,,,,,,,
c50093,s4,"I understood that Elite Member check-in counter is closed during night time but, staffs are don't care people who intervene the line",[staffs][-],,,,,,,,,,,,
c80005,s3,"the staff was super friendly, welcoming and knowledgeable",[staff][+],,,,,,,,,,,,
c2906,s1,"I was overwhelmed by how welcome I felt by the greeting (male) receptionist and then almost immediately after by your Guest Relations Manager, Henrique Rocha",[receptionist][+],[Guest Relations Manager][+],,,,,,,,,,,
c50147,s6,Breakfast at Bene was similarly chaotic,[Breakfast at Bene][-],,,,,,,,,,,,
c80,s6,"Other employees were very kind, too",[employees][-],,,,,,,,,,,,
c50209,s4,Room is quite small and look a bit old,[Room][0],,,,,,,,,,,,
c60126,s1,it was great good service,[service][+],,,,,,,,,,,,
c11246,s2,Starting from the concierge and reception (James) they are very helpful,[concierge][+],[staff][+][p],,,,,,,,,,,
c50026,s3,tip: book direct with hotel next time so can use e-check in,[e-check in][0],,,,,,,,,,,,
c19,s3,"Upgraded rooms are perfect, so big and with lot of extras",[upgraded room][0],,,,,,,,,,,,
c20602,s4,"Nice food court, though restaurants serving Indian cuisine shuts early",[food court][+],,,,,,,,,,,,
c12745,s3,I checked in in the executive lounge as usually but my booking was not found and I was required to present my booking email to clarify my booking,[executive lounge][0],,,,,,,,,,,,
c50201,s2,Never had this experience before where the front desk was so full of people waiting and sitting on the floor in a 5-star hotel,[front desk][-],,,,,,,,,,,,
c60013,s1,The location od the hotel is an ideal place if you want somewhere far from the casino area,[location][+],,,,,,,,,,,,
c50726,s3,"Our check in took at least 10 to 15 minutes, the hotel staff was busy with the computer keyboard all the time until he finally figured out all the room numbers",[hotel staff][-],,,,,,,,,,,,
c60011,s2,"all the staff was very supportive from luggage storage, check in, room service and check out",[staff][+],[luggage storage][+],[check in][+],[room service][+],[check out][+],,,,,,,,
c35000009,s1,I have stayed in this hotel for one night on July 1 with my family,,,,,,,,,,,,,
c50541,s6,The signs are not really visible in which elevators to take which adds to the confusions,[signs][-],[elevators][-],,,,,,,,,,,
c50105,s11,I was very upset and went down to club lounge with my 28 inch heavy carrier,[club lounge][0],,,,,,,,,,,,
c23,s15,I would definitely recommend this place because it gives you experience,[experience][0],[place][+],,,,,,,,,,,
c50426,s3,The hotel staff was not helpful and all they said was because they have too many people coming in since its a weekend and all the rooms are occupied and that's what they can only offer us,[staff][-],,,,,,,,,,,,
c50042,s8,The hallway needs refreshing as it looks a bit stale,[hallway][0],,,,,,,,,,,,
c6701,s5,"Breakfast shad was nice, although with limited vegetarian options",[breakfast][+],[vegetables][-][u],,,,,,,,,,,
c50472,s6,The rooms was not cleaned till 445 pm and had to be called for,[rooms][-],,,,,,,,,,,,
c2901,s4,The meals and afternoon tea weren__ top-notched but were satisfactory,[meals][+],[afternoon tea][+],,,,,,,,,,,
c20555,s8,"I went to Concierge inquired for on-hire car and another female staff gave me an', '_'",[Concierge][0],[staff][0][p],,,,,,,,,,,
c50746,s9,The unfriendly staff give you the worst rooms,[staff][-],[rooms][-],,,,,,,,,,,
c3526,s7,The bath and shower were great,[bath][+],[shower][+],,,,,,,,,,,
c11507,s1,There were only 5 people handling the check in counters so it took a while,[check in][0],,,,,,,,,,,,
c50466,s3,"when I stepped into my room, nothing was set up, my balloons and flowers were not there as if the communication for the past month was an illusion",[room][-],[balloons][-],[flowers][-],,,,,,,,,,
c50150,s10,No be leans in coffee machine,,,,,,,,,,,,,
c80,s7,The room conditions we stayed in were also excellent,[room][0],,,,,,,,,,,,
c5808,s1,"Last time on September 15th 2017, we have a great dinner at Bene Restaurant",[dinner][+],,,,,,,,,,,,
c50139,s3,The bath towels that were provided to us were old and fray,[bath towels][-],,,,,,,,,,,,
c35000003,s5,The internet was breaking down again and again,[internet][-],,,,,,,,,,,,
c80004,s1,I stayed here for my birthday in Jun 2019 and the staff was nice and friendly and the beds were nice and comfy and clean and the bathroom had great water pressure,[staff][+],[beds][+],[bathroom][+],,,,,,,,,,
c50199,s3,I have no complaints about the hardware of this hotel BUT the software of this hotel is absolutely disappointing,[software][-],,,,,,,,,,,,
c5465,s4,I booked a pick up Limo With the hotel,[Limo][+],,,,,,,,,,,,
c50174,s2,"We came here for some rest and relaxation but instead of relaxing by the pool, the security at the pool has been haranguing us nonstop",[pool][-],[security at the pool][-],,,,,,,,,,,
c50185,s5,The elevator is really a mess,[elevator][-],,,,,,,,,,,,
c14741,s13,I really like the Colgate toothpaste that they put in the washroom along with toothbrushes,[toothpaste][+],,,,,,,,,,,,
c5136,s7,All in all our experience with the hotel was positive,[experience][+],,,,,,,,,,,,
c886,s7,"After complaining to their manager, we then were offered to change another room",[room][0],,,,,,,,,,,,
c80072,s3,"the staff was extremely welcoming, friendly and helpful",[staff][+],,,,,,,,,,,,
c50722,s5,"Overall the front line needs to improve on its service, speed and communication",[service][-],[speed][-],[communication][-],,,,,,,,,,
c2201,s2,Staff know all the foods that were serving.,[staff][0],[foods][0],,,,,,,,,,,
c17801,s4,Check in is middle of casino floor then far walk to tower then far walk to room from the elevator,[Check in][0],[casino floor][0],[room][0],[elevator][0],,,,,,,,,
c7317,s7,"Customer service is first rate, and cannot be faulted",[customer service][+],,,,,,,,,,,,
c60127,s8,"The amazing bathroom has a shower, dual sinks, and a tub big enought to easily fit 2 adults",[bathroom][+],,,,,,,,,,,,
c50145,s2,"The water in the pool was murky and uncomfortable, the walkway along the swimming pool was narrow to walk",[water in the pool][-],[walkway][-],[swimming pool][-],,,,,,,,,,
c50321,s6,"When as why is this happening, he said, ""don't ask me, I am from bell services",[bell services][-],,,,,,,,,,,,
c50126,s1,There was 8 of us booked in a club room for 3 nights,,,,,,,,,,,,,
c50718,s10,They simply do not have enough lifts to move the_,[lifts][-],,,,,,,,,,,,
c50258,s2,Every time it has been a pleasant place to stay in a good location but every time it has taken an eternity to check in,[check in][-],,,,,,,,,,,,
c800006,s1,"* room had funky smell * room was not thoroughly cleaned * interrupted hot water in shower, which was a disaster when it's around 15 degree outside  * water in the small pool was not wam enough to use - kind of a fancy but useless function  * service was not prompt * not a good hotel at all",[smell][-],[room][-],[shower][-],[pool][-],[service][-],,,,,,,,
c2906,s5,"In the suite waited a birthday card and a PERSONALIZED chocolate mousse cake for my son, a welcome card for me, a fruit bowl, complimentary water, a roll out couch for my son's  friend",[suite][0],[chocolate mousse cake][0],[welcome card][0],[fruit bowl][0],[complimentary water][0],,,,,,,,
c73,s3,We would like to go back someday,[hotel][+][u],,,,,,,,,,,,
c69,s2,We were given a complimentary upgrade on arrival from city view to ocean view,[upgrade][0],,,,,,,,,,,,
c99,s1,Outisde it's much nicer then inside,[noise][-],,,,,,,,,,,,
c50105,s1,"I reserved non-smoking(I hate smoking), king bed, club room for one night",[non-smoking][0],[smoking][0],[bed][0],[club room][0],,,,,,,,,
c50292,s2,"Got to my room, looks ok, very weird smell, no snacks except for a vending machine down the hall, that's a 1st",[room][0],[smell][-],[snacks][-],,,,,,,,,,
c16249,s5,Had booked a Belle suite room and the room was huge and grand,[suite][0],[room][+],,,,,,,,,,,
c14032,s2,"Next time will take a taxi, bus used by all as a free service from casino to casino",[bus][0],,,,,,,,,,,,
c21197,s1,"Basically, the hotel was a copy of the same hotel in Las Vegas where we were few years earlier, so for us it wasn't any surprised to see the canal inside the hotel which was huge and amazingly built, but still, the constructions of the building was breathe taking, if only we could have the same level of services like the one in Vegas, it would be perfecto",[services][0],[canal][0],,,,,,,,,,,
c6875,s7,"All the neighboring hotels have interconnected lobbies and walk through shopping arcades, so bring your comfy shoes to walk the distance",[lobbies][+],[shopping arcades][+],,,,,,,,,,,
c50022,s13,I noticed a big drop in quality after joining Marriot Bonvoy,[quality][-],,,,,,,,,,,,
c11588,s5,"Breakfast: Our package included a buffet meal, and it was not so busy when we arrived at 7.30am although it was on a Friday morning",[buffet meal][0],,,,,,,,,,,,
c50101,s4,However the rooms were not fit enough for a Sheraton branding,[rooms][-],,,,,,,,,,,,
c18960,s3,The ambience and environment at the Venetian are absolutely stunning,[ambience][+],[environment][+],,,,,,,,,,,
c5331,s2,"Front desk & staff were helpful and friendly, Excellent service, i can always request room service and cleaning service even after midnight",[Front desk][+],[service][+],,,,,,,,,,,
c50088,s6,1st call Around 12:40am told reception lady and she said she__l look into it,[reception][0],,,,,,,,,,,,
c81,s7,"The Breakfast buffet was very good also, as good as any we have been to on our travels.",[breakfast buffet][+],,,,,,,,,,,,
c800000,s1,not value for money,[value][-],,,,,,,,,,,,
c80075,s1,"best hotel room I ever seen in my life, room with nice pool inside the room amazing decor fabulous best room in macau part of galaxy complex",[room][+],[room][0],[pool inside the room][+],[decor][+],[room][+],,,,,,,,
c19273,s1,We come here for the wave pool,[pool][0],,,,,,,,,,,,
c50354,s5,never again  Room service was almost non-existent,[Room service][-],,,,,,,,,,,,
c80028,s6,I highly appreciate to the staff kindness,[staff][+],,,,,,,,,,,,
c6810,s3,"However, my recent stay at Sheraton Macao was amazing",[stay][+],,,,,,,,,,,,
c50333,s7,Breakfast was alright,[Breakfast][0],,,,,,,,,,,,
c80043,s2,Staff was really friendly and treated us without any hesitation unlike in any other overcrowded hotel it may get,[Staff][+],,,,,,,,,,,,
c8465,s3,The guest services and housekeeping also deserves a mention with their prompt responses,[guest services][+],[housekeeping][+],,,,,,,,,,,
c80068,s5,"All staff treated us with such kindness and were able to assist with towels, drinks and water all day",[staff][+],[towels][+],[drinks][+],,,,,,,,,,
c8910,s1,"This looks like a brand new property in Macau, quite huge one with the casino in the ground floor",[casino][0],,,,,,,,,,,,
c17,s3,"When we got to the hotel however we got stuck in a check in queue that must have taken the best part of an hour, I think we made the mistake of arriving just after the standard check-in time and that place gets very busy, the staff try to be nice offering water and sweets whilst you wait, but I'd rather they got behind the counter and reduced the check-in queue, but that's logic for you",[check in][0],[staff][+],,,,,,,,,,,
c41,s6,"There's about 100 rooms PER floor, but we rarely bumped into other guests while at the hallway or the elevator",[elevator][0],[hallway][0],,,,,,,,,,,
c5465,s10,The outdoor pool looks nice and big,[pool][+],,,,,,,,,,,,
c15839,s4,Also ate at the food court and Spice Road restaurant which were both good,[food court][0],[restaurant][0],,,,,,,,,,,
c5655,s5,"Nothing spectacular about the rooms, but they weren't bad either",[rooms][0],,,,,,,,,,,,
c50028,s1,"Stayed here in June 2019 and the hotel is good, however:  1.Check in and check out is a nightmare- prepare to wait in the queue for around 35-40 minutes",[Check in][-],[check out][-],,,,,,,,,,,
c50364,s4,"The hotel feels dated with strange smell, although I think it's pretty new when compared to some other hotels in Macau",[smell][-],,,,,,,,,,,,
c3629,s7,"However, when we finally get to our room: WOW",[room][0],,,,,,,,,,,,
c50580,s8,"I won't recommend purchasing any wifi service because the connection kept dropping and the speed, well",[wifi service][-],,,,,,,,,,,,
c80072,s1,Booked in for a birthday celebration and couldn't have asked for a better experience,,,,,,,,,,,,,
c9141,s1,"i really had a wonderful stay in Sheraton Macau, with sweat servise and great staff.",[stay][+],[service][+],[staff][+],,,,,,,,,,
c50359,s3,This on top of the very long waiting time for the check in makes us dissappointed in the hotel,[check in][-],,,,,,,,,,,,
c50250,s2,"But upon entrance, we were dismayed that the Lobby was packed and crowded and there's no lounge area for women nor elder tourists to sit while their companion is on the longest que to get checked in",[entrance][0],[Lobby][-],[lounge area][-],,,,,,,,,,
c7544,s5,It is part of a large development with a shopping mall and other five star hotels connected,[shopping mall][0],,,,,,,,,,,,
c14211,s3,Room was large and very comfortable with a well equipped bathroom and nice L'Occitaine en Provence toiletries,[Room][+],[bathroom][+],[toiletries][+],,,,,,,,,,
c50229,s5,"So we come to the club lounge and no staff offer us to sit at all  (the table only have 3 chairs) and i need to drag a chair from other table to my parent table and even the staff see us, they dont even bother to help or anything",[club lounge][0],[staff][-],[staff][-],,,,,,,,,,
c50095,s1,I had Feast dinner buffet at Sheraton Grand in Cotai Macau was terrible as they have long queue to wait for the table,[queue][-],,,,,,,,,,,,
c50050,s1,I had some years not select to stay in this hotel and expected their services would be better since more competitors in the market,[services][-],[competitors][-],,,,,,,,,,,
c50661,s1,first impression was poor with the hotel check in being a mere 5 metres from the casino floor and the smell of smoke was very strong coming from the gaming area,[check in][-],[smell of smoke][-],,,,,,,,,,,
c5439,s1,"I actually have great expectation on the hotel, but my experience speak otherwise",[experience][0],,,,,,,,,,,,
c1751,s1,This is a very good luxury hotel with perfect service,[service][+],,,,,,,,,,,,
c87,s6,"Every point he talks was so remarkable, what makes me so touch was by his letter, OMG he even knew our checkout date also so he remind us to wear more warm clothes due to cold weather and wish",[staff][+][u][p],,,,,,,,,,,,
c35,s6,"We were directed to our deluxe room, facing the sea, with a fantastic view of China",[view][+],[deluxe room][0],,,,,,,,,,,
c50412,s6,Ask for non smoking room smelled of smoke,[non smoking room][-],[smoke][-],,,,,,,,,,,
c11906,s6,We generally always take advantage of an evening meal in Mistral - the buffet is great value and very extensive (particularly with Accor Plus membership),[buffet][0],,,,,,,,,,,,
c50488,s5,We took almost 3 HRS to check in(agreed we were a large group but 3 hours is a lot),[check in][-],,,,,,,,,,,,
c85,s5,"However,the hand shower need to change",[hand shower][0],,,,,,,,,,,,
c12745,s6,"After 15 mins, I was presented my room key and I entered my room after I finished my afternoon tea",[room][0],[afternoon tea][0],,,,,,,,,,,
c60114,s4,The location of the hotel is not exactly at the tourist attractions its a few minutes drive which was perfect because it was calm and quiet away from the other busy hotels and noisy casinos,[location][+],,,,,,,,,,,,
c7282,s4,"Pool was ok, but needed to be more kids friendly rather than a series 5 or 6 pools",[Pool][0],,,,,,,,,,,,
c50111,s8,Not good experience at all,[experience][-],,,,,,,,,,,,
c11896,s7,The Swimming pool is great with lots of floats and tubes around for children,[pool][0],,,,,,,,,,,,
c13,s6,an excellent experience,[experience][+],,,,,,,,,,,,
c50320,s4,I got a reply from starwood saying they cannot locate my record as of that moment and it is likely Ctrip has not send them the details so I asked for a follow up on this when details are delivered over to Sheraton's system,[record][-],,,,,,,,,,,,
c12275,s3,"Thank you to Sheila the Restaurant Manager,Gladys and Art for being accomodating and hospitable.",[staff][+][p],,,,,,,,,,,,
c9,s2,"All elements refined in detail, we felt like a Royal Family",,,,,,,,,,,,,
c25,s4,A very pleasant and happy place to stay on a trip to Macau,[place][+],,,,,,,,,,,,
c60010,s3,"But with indoor swimming pool, I can still enjoy it",[indoor swimming pool][+],,,,,,,,,,,,
c60002,s4,Believed that there were already thousand of reviews that  talks about the superior hardware and software so I am not gonna talk about these here,[hardware][+],[software][+],,,,,,,,,,,
c50247,s3,"check in process is difficult, even as a platinum member i had to que for 45 minutes",[check in][-],,,,,,,,,,,,
c14755,s2,Room is spacious with big comfortable king bed,[room][0],[bed][0],,,,,,,,,,,
